"","ID","Description","Count","GeneRatio","geneID"
"GO:0050817","GO:0050817","coagulation",19,"19/901","GNA15/SERPIND1/PDGFB/CD40/CAV1/KNG1/ADRA2A/DOCK1/PRKCA/AXL/CD34/LCK/ABAT/ADRA2C/PRKAR1B/PLSCR1/SRC/SERPINA1/SERPINB2"
"GO:0050879","GO:0050879","multicellular organismal movement",6,"6/901","DMPK/TNNT1/TNNI3/SYNM/STAC3/GSTM2"
"GO:0051239","GO:0051239","regulation of multicellular organismal process",188,"188/901","CYP26B1/SCIN/NOS2/MYLIP/JARID2/FUZ/RUFY3/CNTN1/SLC11A1/NLRP2/BTN3A1/TIMP2/FLT4/CELF2/LTBP1/KCNQ1/KCNH2/PKP2/PRDM1/ATP2B4/ABCA7/CALCRL/CTNNA2/TIE1/NGEF/ASPM/SREBF1/TMEM38A/TP63/ACACB/MAP2/HOXA9/MEF2C/IL12RB2/C1QTNF3/SEMA5B/GSTP1/ACHE/FXYD3/ICAM1/DDT/TSPO/PDGFB/CD40/NFATC2/CTSZ/ACP5/ZNF423/PARD6A/CD276/RETN/DMPK/IL27RA/TNNT1/PLEKHA4/JAK3/CAV1/WNT2/PTPRZ1/LHX2/TGFBR1/ENG/TCIRG1/POU2AF1/CORO1C/ARHGDIB/LAMA4/SEMA5A/GHR/KNG1/ID2/PLCL1/MYCL/APOA1/CAMSAP2/SASH3/LRP1/BMP4/LRFN1/LBP/TNNI3/GADD45G/ACE2/RARA/PIAS3/SFTPD/HAVCR2/NKX2-1/DUSP10/NFIB/LRRC4C/SCGB1A1/PDCD4/ADRA2A/VEGFC/DOCK1/DIXDC1/FOXO1/ADAM17/ACSL1/UTRN/DAB2/BMP6/ANGPT1/PRKCA/FZD7/ATP2B2/RUNX1/S100A1/ZBTB7B/IL6R/ITGA5/BCL6B/GFI1/MSX1/ADAMTS9/NSMF/ZNF219/BTNL9/TMEM100/APBB1/SMAD3/PBX3/AXL/LTBP3/CCDC88B/BMP1/ADRB2/SIX2/DLGAP1/KNDC1/C3AR1/PRNP/IL16/IL17D/NDNF/PTPRM/VEGFB/MST1/CD34/LPL/CLCF1/KCNE3/POLR2L/MYOZ1/ZHX2/TMEM64/SCRIB/RGMA/GJC1/CADM1/ABAT/ADRA2C/SLITRK6/NR2F2/BCL9L/THBS2/SLIT1/MAGI2/KCNJ11/EVL/CACNA1H/SRC/SERPINB2/ARC/STK39/SCAMP5/PNP/ARHGEF15/TOX/CD3E/L1CAM/FOXO6/COL5A2/CARD16/TRIM15/MIR590/MIR23A/GSTM2/TENM3/NPTXR/TNF/NFAM1/ETV5/HOXB7/IKBKE/FXYD1/CD24"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",103,"103/901","CYP26B1/SCIN/RUFY3/CNTN1/SLC11A1/NLRP2/TIMP2/FLT4/KCNQ1/ABCA7/TIE1/ASPM/TP63/ACACB/MEF2C/IL12RB2/C1QTNF3/ACHE/ICAM1/DDT/TSPO/PDGFB/CD40/CD276/RETN/IL27RA/CAV1/WNT2/PTPRZ1/TGFBR1/ENG/POU2AF1/SEMA5A/GHR/ID2/SASH3/LRP1/BMP4/LBP/GADD45G/ACE2/RARA/HAVCR2/DUSP10/ADRA2A/VEGFC/DOCK1/ADAM17/ACSL1/DAB2/BMP6/ANGPT1/PRKCA/RUNX1/S100A1/ZBTB7B/IL6R/ITGA5/NSMF/ZNF219/TMEM100/APBB1/SMAD3/AXL/LTBP3/CCDC88B/BMP1/ADRB2/C3AR1/IL16/IL17D/NDNF/VEGFB/MST1/CD34/LPL/CLCF1/POLR2L/TMEM64/SCRIB/CADM1/ABAT/ADRA2C/SLITRK6/BCL9L/THBS2/MAGI2/SRC/SCAMP5/PNP/TOX/CD3E/L1CAM/FOXO6/TRIM15/MIR590/MIR23A/TENM3/TNF/NFAM1/ETV5/HOXB7/CD24"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",83,"83/901","MYLIP/JARID2/FUZ/RUFY3/SLC11A1/ATP2B4/CALCRL/TIE1/NGEF/ASPM/TP63/MAP2/HOXA9/MEF2C/C1QTNF3/SEMA5B/GSTP1/TSPO/PDGFB/NFATC2/CTSZ/ACP5/ZNF423/TNNT1/JAK3/LHX2/TGFBR1/CORO1C/ARHGDIB/LAMA4/SEMA5A/KNG1/ID2/PLCL1/APOA1/LRP1/BMP4/LBP/RARA/PIAS3/SFTPD/HAVCR2/NKX2-1/DUSP10/NFIB/SCGB1A1/PDCD4/VEGFC/DIXDC1/FOXO1/ADAM17/FZD7/RUNX1/ZBTB7B/GFI1/ADAMTS9/SMAD3/AXL/LTBP3/ADRB2/PRNP/IL17D/PTPRM/CD34/KCNE3/ZHX2/TMEM64/RGMA/ABAT/ADRA2C/NR2F2/THBS2/SLIT1/EVL/SERPINB2/STK39/ARHGEF15/COL5A2/CARD16/MIR590/TNF/IKBKE/CD24"
"GO:0055046","GO:0055046","microgametogenesis",0,"0/901",""
"GO:0055127","GO:0055127","vibrational conductance of sound to the inner ear",0,"0/901",""
"GO:0060384","GO:0060384","innervation",2,"2/901","ITGA4/SLITRK6"
"GO:0071684","GO:0071684","organism emergence from protective structure",8,"8/901","ASF1B/CCDC24/SMIM14/C6orf141/STMN3/PLPP4/ARHGDIG/ZBED6"
"GO:0071827","GO:0071827","plasma lipoprotein particle organization",8,"8/901","ABCA7/PLA2G10/APOA1/ALB/BMP1/LPL/P4HB/PLA2G2A"
"GO:0080189","GO:0080189","primary growth",0,"0/901",""
"GO:0090130","GO:0090130","tissue migration",27,"27/901","FLT4/ATP2B4/MEF2C/FAT2/PDGFB/CD40/TGFBR1/CORO1C/SEMA5A/APOA1/NR4A1/BMP4/DUSP10/VEGFC/DOCK1/ADAM17/ANGPT1/PRKCA/ADAMTS9/PTPRM/NR2F2/EVL/EPHB4/SRC/KANK2/MIR23A/TNF"
"GO:0090664","GO:0090664","response to high population density",0,"0/901",""
"GO:0097167","GO:0097167","circadian regulation of translation",0,"0/901",""
"GO:0097207","GO:0097207","bud dormancy process",0,"0/901",""
"GO:0097242","GO:0097242","amyloid-beta clearance",3,"3/901","ABCA7/LRP1/TNF"
"GO:1990110","GO:1990110","callus formation",0,"0/901",""
"GO:0007568","GO:0007568","aging",20,"20/901","GCLC/GCLM/BAK1/TIMP2/SREBF1/TP63/YPEL3/ICAM1/TSPO/RETN/ENG/ID2/LRP1/PDCD4/PLA2R1/PTH1R/PRNP/C1QA/ABAT/MIR590"
"GO:0007571","GO:0007571","age-dependent general metabolic decline",0,"0/901",""
"GO:0009653","GO:0009653","anatomical structure morphogenesis",168,"168/901","CYP26B1/DLX6/USH1C/MAPK8IP2/RHOBTB2/ETV7/FUZ/RUFY3/FHL1/SH2D2A/BAK1/FLT4/ELN/LAMC3/PKP2/PRDM1/ATP2B4/COL11A1/SBNO2/CALCRL/CTNNA2/TIE1/NGEF/FGFR3/PLA2G10/TP63/TPD52/CAMSAP3/MAP2/HOXA9/MEF2C/PGR/SEMA5B/FAT1/SNX10/ICAM1/EFNB1/TBX15/UNC13D/NEFH/CD40/NFATC2/CTSZ/KLF5/ACP5/OLFM4/PARD6A/TNNT1/PLEKHA4/CAV1/WNT2/EPHB6/PTPRZ1/LHX2/MEGF9/TGFBR1/ENG/TCIRG1/CORO1C/PERP/SEMA5A/UNC5A/ITGA4/ID2/APOA1/NR4A1/LRP1/NDP/BMP4/VASP/TGM3/FGFRL1/HOXD11/E2F8/AJUBA/TNNI3/RARA/DCLK1/NKX2-1/LRIG3/MYO10/NFIB/LRRC4C/ARID5B/PDCD4/VEGFC/DOCK1/FOXO1/ADAM17/DAB2/BMP6/PID1/ANGPT1/PRKCA/FZD7/CNNM4/AUTS2/RUNX1/S100A1/SHC1/ITGA5/EN1/MSX1/ADAMTS9/TIPARP/APBB2/SVEP1/NSMF/ZNF219/TMEM100/APBB1/NAB2/NYAP1/SMAD3/PBX3/AXL/LTBP3/BMP1/THBS3/CTNND2/IRX1/EMB/SIX2/FOXA3/SGCD/KNDC1/COL8A2/C3AR1/NDNF/PTPRM/VEGFB/HOXB2/CD34/MYOZ1/ZHX2/SCRIB/GJC1/SOCS3/SLITRK6/NR2F2/P4HB/BCL9L/THBS2/SLIT1/MAGI2/GJB5/SYCP2/EVL/EPHB4/CACNA1H/SRC/PARVA/S100A10/ARC/ARHGEF15/L1CAM/COL5A2/COL15A1/POU5F1/DDR1/TRIM15/SERPINB5/MIR23A/TENM3/TNF/ETV5/HOXA10/HOXB7"
"GO:0009838","GO:0009838","abscission",0,"0/901",""
"GO:0009847","GO:0009847","spore germination",0,"0/901",""
"GO:0010014","GO:0010014","meristem initiation",0,"0/901",""
"GO:0021700","GO:0021700","developmental maturation",13,"13/901","BAIAP3/FGFR3/PGR/REC8/PABPC1L/ID2/SYBU/CABYR/PTH1R/AXL/THBS3/C1QA/ARHGEF15"
"GO:0022611","GO:0022611","dormancy process",0,"0/901",""
"GO:0031128","GO:0031128","developmental induction",3,"3/901","WNT2/BMP4/NKX2-1"
"GO:0043696","GO:0043696","dedifferentiation",1,"1/901","PDGFB"
"GO:0043934","GO:0043934","sporulation",0,"0/901",""
"GO:0044111","GO:0044111","development involved in symbiotic interaction",0,"0/901",""
"GO:0048532","GO:0048532","anatomical structure arrangement",1,"1/901","HOXB2"
"GO:0048589","GO:0048589","developmental growth",38,"38/901","JARID2/RUFY3/ASPM/FGFR3/ACACB/MAP2/MEF2C/SEMA5B/KLF5/WNT2/LHX2/TGFBR1/SEMA5A/GHR/GPD2/ITGA4/SASH3/LRP1/BMP4/RARA/DCLK1/DUSP10/ARID5B/FZD7/AUTS2/EN1/SMAD3/THBS3/ADRB2/NINJ2/MYOZ1/SLITRK6/SLIT1/MAGI2/L1CAM/DDR1/MIR590/MIR23A"
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis",70,"70/901","DLX6/FUZ/SH2D2A/FLT4/ATP2B4/COL11A1/SBNO2/CALCRL/TIE1/TP63/MEF2C/UNC13D/CD40/NFATC2/KLF5/TNNT1/CAV1/WNT2/LHX2/TGFBR1/ENG/TCIRG1/PERP/SEMA5A/ITGA4/NR4A1/BMP4/VASP/E2F8/RARA/NKX2-1/NFIB/VEGFC/FOXO1/ADAM17/ANGPT1/PRKCA/FZD7/CNNM4/RUNX1/S100A1/SHC1/ITGA5/MSX1/ADAMTS9/ZNF219/TMEM100/SMAD3/THBS3/IRX1/SIX2/KNDC1/COL8A2/C3AR1/NDNF/PTPRM/VEGFB/CD34/MYOZ1/SCRIB/THBS2/EPHB4/CACNA1H/PARVA/COL5A2/COL15A1/POU5F1/TRIM15/MIR23A/TNF"
"GO:0048856","GO:0048856","anatomical structure development",326,"326/901","CYP26B1/SPATA20/DLX6/USH1C/SCIN/TEAD3/MYLIP/SYN1/JARID2/MAPK8IP2/RHOBTB2/TENM1/ETV7/FUZ/RUFY3/CNTN1/NCDN/FHL1/SH2D2A/IBSP/BAK1/SLC4A7/TIMP2/USP2/FLT4/VCAN/TNFRSF17/LTBP1/ELN/LAMC3/KCNQ1/SYNE2/PKP2/PRDM1/ATP2B4/PTPRU/COL11A1/SBNO2/CALCRL/COL17A1/CTNNA2/TIE1/NGEF/ASPM/KLF6/TRO/FGFR3/MAOB/PLA2G10/ALDH3A2/SREBF1/TP63/ACAT1/TPD52/ACACB/CAMSAP3/MAP2/HOXA9/ADCYAP1R1/PAFAH1B3/COL5A3/MEF2C/PGR/SEMA5B/OXCT1/FAT1/GSTP1/SNX10/ACHE/TFAP2C/PIR/ICAM1/EFNB1/TGM1/TBX15/UNC13D/ARVCF/NEFH/TSPO/PDGFB/PVALB/REC8/CD40/NFATC2/PABPC1L/CTSZ/MYOM1/KLF5/ACP5/OLFM4/MSLN/ZNF423/CCL17/PARD6A/RETN/DMPK/IL27RA/ASF1B/TNNT1/PLEKHA4/JAK3/CAV1/WNT2/EPHB6/PTPRZ1/PCOLCE/LHX2/MEGF9/TGFBR1/ENG/RNF43/TCIRG1/POU2AF1/CORO1C/LIN7A/ARHGDIB/ATN1/PERP/LAMA4/PCDHB2/SEMA5A/UNC5A/GPD2/ITGA4/ID2/MYCL/APOA1/CAMSAP2/SASH3/NR4A1/LRP1/NDP/BMP4/VASP/SDCBP2/TGM3/FGFRL1/LRFN1/HOXD11/E2F8/AJUBA/RPS4Y1/TNNI3/CBFA2T3/GADD45G/RAB11FIP4/TOP2A/RARA/PIAS3/DCLK1/SFTPD/HAVCR2/MSI1/NKX2-1/ALPK3/PAQR5/LRIG3/SECTM1/ZNF750/DUSP10/MYO10/IGFBP3/SYBU/MAL2/NFIB/LRRC4C/SCGB1A1/ARID5B/HNMT/PDCD4/VEGFC/DOCK1/DIXDC1/PIP4K2A/FOXO1/AKR1C2/ADAM17/UTRN/PTPRK/DAB2/BMP6/PID1/CABYR/ANGPT1/PRKCA/FZD7/ATP2B2/CNNM4/AUTS2/SHROOM4/NPM2/CCDC24/RUNX1/CBR1/SIM2/CD3G/S100A1/ZBTB7B/SHC1/IL6R/PTH1R/ITGA5/GFI1/IGSF8/EN1/MSX1/ADAMTS9/TIPARP/SMIM14/APBB2/BDH2/SVEP1/NSMF/ZNF219/SALL2/TMEM100/APBB1/NAB2/STX3/NYAP1/SMAD3/PBX3/AXL/LTBP3/BMP1/THBS3/ADRB2/GPRIN1/LDB2/CTNND2/IRX1/IRX2/EMB/SIX2/FOXA3/SGCD/KNDC1/COL8A2/NINJ2/C3AR1/MAL/ARNT2/IL17D/C1QA/NDNF/INSM1/PTPRM/VEGFB/MST1/HOXB2/NRROS/CD34/SCUBE2/CLCF1/B3GNT5/MYO1D/MYOZ1/ZHX2/TMEM64/SCRIB/RGMA/LDOC1/CRIP2/LCK/GJC1/CADM1/ABAT/SMTN/ADRA2C/SOCS3/SLITRK6/STAC3/NR2F2/P4HB/BCL9L/THBS2/KRT10/SLIT1/EPOR/MAGI2/SLC38A3/GJB5/SYCP2/EVL/EPHB4/MYL6B/CACNA1H/SRC/KANK2/C6orf141/STMN3/PARVA/S100A10/TEAD4/ARC/PNP/ARHGEF15/TOX/CES1/CD3E/L1CAM/SPRR2E/PLPP4/FOXO6/COL5A2/COL15A1/POU5F1/DDR1/TRIM15/SERPINB5/MIR590/MIR23A/TENM3/TNF/NFAM1/ARHGDIG/SPRR2F/ETV5/SELENOP/HOXA10/ZBED6/HOXB7/TXNIP/CD24/PCDHB16/EPOP"
"GO:0050793","GO:0050793","regulation of developmental process",147,"147/901","CYP26B1/SCIN/MYLIP/JARID2/RHOBTB2/FUZ/RUFY3/CNTN1/TIMP2/FLT4/PKP2/PRDM1/ATP2B4/CTNNA2/TIE1/NGEF/ASPM/FGFR3/PLA2G10/TP63/ACACB/MAP2/HOXA9/MEF2C/SEMA5B/YPEL3/ICAM1/UNC13D/TSPO/PDGFB/CD40/NFATC2/CTSZ/KLF5/OLFM4/CCL17/PARD6A/RETN/DMPK/IL27RA/PLEKHA4/JAK3/CAV1/WNT2/PTPRZ1/LHX2/TGFBR1/ENG/TCIRG1/CORO1C/ARHGDIB/LAMA4/SEMA5A/GHR/ID2/MYCL/APOA1/CAMSAP2/SASH3/LRP1/BMP4/LRFN1/RARA/PIAS3/HAVCR2/NKX2-1/DUSP10/MYO10/IGFBP3/NFIB/LRRC4C/PDCD4/VEGFC/DOCK1/DIXDC1/FOXO1/DAB2/BMP6/PID1/PRKCA/FZD7/RUNX1/S100A1/ZBTB7B/IL6R/ITGA5/BCL6B/GFI1/MSX1/CDS1/ADAMTS9/NSMF/ZNF219/TMEM100/APBB1/NAB2/SMAD3/AXL/LTBP3/BMP1/ADRB2/SIX2/KNDC1/C3AR1/IL17D/NDNF/INSM1/PTPRM/VEGFB/MST1/CD34/LPL/CLCF1/CCDC85B/MYOZ1/ZHX2/TMEM64/RGMA/ADRA2C/SOCS3/SLITRK6/P4HB/BCL9L/THBS2/KRT10/SLIT1/MAGI2/PLA2G2A/SRC/PARVA/S100A10/ARC/PNP/ARHGEF15/TOX/CD3E/L1CAM/FOXO6/COL5A2/MIR590/MIR23A/TENM3/TNF/NFAM1/ETV5/HOXB7/CD24"
"GO:0051093","GO:0051093","negative regulation of developmental process",61,"61/901","MYLIP/JARID2/FUZ/RUFY3/PKP2/ATP2B4/TIE1/NGEF/ASPM/FGFR3/TP63/MAP2/HOXA9/SEMA5B/TSPO/PDGFB/NFATC2/CTSZ/CCL17/JAK3/CAV1/LHX2/TGFBR1/CORO1C/ARHGDIB/SEMA5A/ID2/LRP1/BMP4/RARA/PIAS3/NKX2-1/DUSP10/NFIB/PDCD4/VEGFC/DIXDC1/FOXO1/FZD7/RUNX1/ZBTB7B/GFI1/MSX1/ADAMTS9/SMAD3/LTBP3/ADRB2/SIX2/IL17D/PTPRM/CCDC85B/MYOZ1/ZHX2/TMEM64/RGMA/THBS2/SLIT1/ARHGEF15/COL5A2/MIR590/TNF"
"GO:0051094","GO:0051094","positive regulation of developmental process",89,"89/901","CYP26B1/SCIN/RUFY3/CNTN1/TIMP2/CTNNA2/TIE1/ASPM/PLA2G10/TP63/ACACB/MEF2C/YPEL3/UNC13D/TSPO/PDGFB/CD40/NFATC2/KLF5/OLFM4/RETN/WNT2/PTPRZ1/TGFBR1/ENG/CORO1C/SEMA5A/GHR/ID2/APOA1/SASH3/LRP1/BMP4/RARA/DUSP10/IGFBP3/VEGFC/DOCK1/DAB2/BMP6/PRKCA/RUNX1/S100A1/ZBTB7B/IL6R/ITGA5/CDS1/ADAMTS9/NSMF/ZNF219/TMEM100/APBB1/SMAD3/AXL/LTBP3/BMP1/ADRB2/C3AR1/NDNF/INSM1/VEGFB/MST1/CD34/LPL/CLCF1/TMEM64/ADRA2C/SOCS3/SLITRK6/P4HB/BCL9L/THBS2/KRT10/MAGI2/PLA2G2A/SRC/S100A10/PNP/TOX/CD3E/L1CAM/FOXO6/MIR590/MIR23A/TENM3/TNF/ETV5/HOXB7/CD24"
"GO:0060033","GO:0060033","anatomical structure regression",0,"0/901",""
"GO:0090644","GO:0090644","age-related resistance",0,"0/901",""
"GO:0097737","GO:0097737","acquisition of mycelium reproductive competence",0,"0/901",""
"GO:0098727","GO:0098727","maintenance of cell number",10,"10/901","ASPM/TP63/FOXO1/FZD7/LDB2/SIX2/POLR2L/ZHX2/BCL9L/POU5F1"
"GO:0001545","GO:0001545","primary ovarian follicle growth",1,"1/901","SRC"
"GO:0001546","GO:0001546","preantral ovarian follicle growth",0,"0/901",""
"GO:0001550","GO:0001550","ovarian cumulus expansion",0,"0/901",""
"GO:0030447","GO:0030447","filamentous growth",0,"0/901",""
"GO:0040008","GO:0040008","regulation of growth",38,"38/901","JARID2/RUFY3/FHL1/DCBLD2/FGFR3/RASGRP2/ACACB/MAP2/MEF2C/SEMA5B/WNT2/TGFBR1/SEMA5A/GHR/SASH3/LRP1/BMP4/SH3BP4/DUSP10/IGFBP3/ADAM17/SHC1/CXCL16/MSX1/APBB2/APBB1/SMAD3/ADRB2/MT1E/TNK1/CCDC85B/MYOZ1/SOCS3/ATAD3A/L1CAM/DDR1/MIR590/SELENOP"
"GO:0042702","GO:0042702","uterine wall growth",0,"0/901",""
"GO:0044110","GO:0044110","growth involved in symbiotic interaction",0,"0/901",""
"GO:0045926","GO:0045926","negative regulation of growth",19,"19/901","JARID2/FHL1/DCBLD2/FGFR3/MAP2/SEMA5B/SEMA5A/BMP4/SH3BP4/DUSP10/MSX1/APBB2/APBB1/SMAD3/ADRB2/MT1E/TNK1/CCDC85B/MYOZ1"
"GO:0045927","GO:0045927","positive regulation of growth",13,"13/901","RUFY3/ACACB/MEF2C/WNT2/TGFBR1/SEMA5A/GHR/SASH3/LRP1/ADAM17/CXCL16/L1CAM/MIR590"
"GO:0080190","GO:0080190","lateral growth",0,"0/901",""
"GO:0031987","GO:0031987","locomotion involved in locomotory behavior",0,"0/901",""
"GO:0033058","GO:0033058","directional locomotion",0,"0/901",""
"GO:0036268","GO:0036268","swimming",0,"0/901",""
"GO:0040012","GO:0040012","regulation of locomotion",73,"73/901","SELE/FUZ/RUFY3/TMSB10/FLT4/SYNE2/ATP2B4/PTPRU/CTNNA2/TIE1/CAMSAP3/MEF2C/SEMA5B/GSTP1/ICAM1/DDT/PDGFB/CD40/CEMIP/IL27RA/CAV1/TGFBR1/ENG/CORO1C/ARHGDIB/LAMA4/SEMA5A/ITGA4/MIIP/LRP1/BMP4/AJUBA/LBP/NKX2-1/MIEN1/DUSP10/IGFBP3/ADRA2A/VEGFC/DOCK1/ADAM17/PTPRK/DAB2/ANGPT1/PRKCA/IL6R/CYGB/ITGA5/CXCL16/ADAMTS9/NSMF/STX3/SMAD3/LDB2/FUT3/C3AR1/FRMD5/IL16/INSM1/PTPRM/VEGFB/MST1/SPATA13/NR2F2/MAGI2/EVL/SRC/MYO1C/STK39/SUCNR1/MIR590/MIR23A/TNF"
"GO:0040013","GO:0040013","negative regulation of locomotion",27,"27/901","FUZ/ATP2B4/PTPRU/TIE1/MEF2C/SEMA5B/GSTP1/DDT/IL27RA/ENG/CORO1C/ARHGDIB/SEMA5A/MIIP/LRP1/NKX2-1/DUSP10/IGFBP3/PTPRK/CYGB/ADAMTS9/FRMD5/PTPRM/NR2F2/MAGI2/EVL/TNF"
"GO:0040017","GO:0040017","positive regulation of locomotion",41,"41/901","SELE/RUFY3/FLT4/SYNE2/SEMA5B/ICAM1/PDGFB/CD40/CEMIP/CAV1/TGFBR1/SEMA5A/ITGA4/LRP1/BMP4/LBP/MIEN1/ADRA2A/VEGFC/DOCK1/ADAM17/DAB2/ANGPT1/PRKCA/IL6R/ITGA5/CXCL16/NSMF/STX3/SMAD3/C3AR1/IL16/INSM1/VEGFB/SRC/MYO1C/STK39/SUCNR1/MIR590/MIR23A/TNF"
"GO:0042330","GO:0042330","taxis",51,"51/901","PLA2G10/SEMA5B/GSTP1/EFNB1/SERPIND1/DDT/PDGFB/CCL22/CCL17/EPHB6/LHX2/SEMA5A/UNC5A/ID2/APOA1/NR4A1/LRP1/BMP4/VASP/LBP/SFTPD/NKX2-1/NFIB/VEGFC/ADAM17/ANGPT1/PRKCA/JAML/SHC1/IL6R/CCR5/CXCL16/APBB2/STX3/SMAD3/EMB/C3AR1/IL16/PTPRM/VEGFB/MST1/SCRIB/SLIT1/FPR3/EVL/EPHB4/SRC/PARVA/STK39/SUCNR1/L1CAM"
"GO:0048870","GO:0048870","cell motility",121,"121/901","SELE/FUZ/RUFY3/TMSB10/FLT4/LAMC3/SYNE2/ATP2B4/PTPRU/CTNNA2/TIE1/ASPM/FSCN1/CAMSAP3/MEF2C/SEMA5B/FAT1/GSTP1/FAT2/ASAP3/ICAM1/EFNB1/TEKT2/DDT/TSPO/PDGFB/CD40/NFATC2/CCL22/CCL17/CEMIP/IL27RA/CAV1/MEGF9/TGFBR1/ENG/CORO1C/TSPAN11/ARHGDIB/LAMA4/SEMA5A/ITGA4/MIIP/APOA1/NR4A1/LRP1/BMP4/AJUBA/LBP/DCLK1/SFTPD/MYO1G/NKX2-1/MIEN1/DUSP10/IGFBP3/ARID5B/ADRA2A/VEGFC/DOCK1/DIXDC1/ADAM17/PTPRK/DAB2/ANGPT1/PRKCA/ELMO1/AUTS2/JAML/SHC1/IL6R/CCR5/CYGB/ITGA5/CXCL16/IGSF8/ADAMTS9/APBB2/NSMF/SMAD3/CORO6/AXL/LDB2/SIX2/FUT3/C3AR1/FRMD5/IL16/NDNF/INSM1/PTPRM/VEGFB/TNFRSF10D/MST1/CD34/SCRIB/LCK/SPATA13/NR2F2/MAGI2/EVL/EPHB4/SRC/KANK2/PARVA/MYO1C/ARC/STK39/L1CAM/RASGEF1A/DDR1/MIR590/MIR23A/IGKV5-2/IGLV1-47/IGHV3-7/IGHV3-23/IGLC6/TNF/IGKV1D-39/CD24"
"GO:0060361","GO:0060361","flight",0,"0/901",""
"GO:0071965","GO:0071965","multicellular organismal locomotion",0,"0/901",""
"GO:0033060","GO:0033060","ocellus pigmentation",0,"0/901",""
"GO:0043474","GO:0043474","pigment metabolic process involved in pigmentation",1,"1/901","GPR143"
"GO:0043476","GO:0043476","pigment accumulation",0,"0/901",""
"GO:0048066","GO:0048066","developmental pigmentation",3,"3/901","MEF2C/GPR143/ADAMTS9"
"GO:0009405","GO:0009405","pathogenesis",0,"0/901",""
"GO:0031640","GO:0031640","killing of cells of other organism",2,"2/901","NOS2/CTSG"
"GO:0035821","GO:0035821","modulation of process of other organism",2,"2/901","SFTPD/SCRIB"
"GO:0036281","GO:0036281","coflocculation",0,"0/901",""
"GO:0044403","GO:0044403","symbiotic process",49,"49/901","CFH/BAK1/PVR/LAMP3/RPS5/ICAM1/CTSG/PARD6A/CAV1/SYNGR2/CENPA/RPS4Y1/ACE2/RAB11FIP4/TOP2A/KHDRBS3/SFTPD/OASL/RPLP1/ELMO1/RAET1L/CDC25C/SHC1/CCR5/ITGA5/GFI1/SMAD3/AXL/ATG16L2/RPS21/IL16/C1QA/CCDC85B/POLR2L/APOBEC3B/SCRIB/AP1S2/LCK/CADM1/CLDN6/P4HB/PLSCR1/SRC/RPS26/HLA-DRA/MICB/TRIM15/TNF/IKBKE"
"GO:0051702","GO:0051702","interaction with symbiont",2,"2/901","CTSG/SFTPD"
"GO:0051707","GO:0051707","response to other organism",91,"91/901","CFH/NOS2/SELE/SLC11A1/NLRP2/BAK1/PRDM1/SBNO2/MAOB/PLA2G10/PVR/MEF2C/IL12RB2/GSTP1/ICAM1/UNC13D/TSPO/CTSG/CD40/ACP5/CCL22/CCL17/IL27RA/JAK3/CAV1/ICAM2/IL10RA/POU2AF1/LY86/NPC2/IFI6/LBP/RARA/DCLK1/SFTPD/HAVCR2/OASL/PMAIP1/DUSP10/NFIB/SCGB1A1/PDCD4/ADAM17/BANK1/BMP6/PRKCA/SLA/SHC1/IL6R/CCR5/CXCL16/GBP4/GFI1/ADAMTS9/AXL/CCDC88B/AQP4/C1QA/PPP1R14B/TNK1/LPL/APOBEC3B/SCRIB/LDOC1/LCK/CADM1/SOCS3/PLA2G2A/PLSCR1/EVL/SRC/MYO1C/HLA-DRA/CARD16/LY6G6C/MICB/TRIM15/HLA-H/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/IGLC6/IGHV4-31/TNF/HP/LYPD8/IKBKE/CD24"
"GO:0052214","GO:0052214","metabolism of substance in other organism involved in symbiotic interaction",0,"0/901",""
"GO:0022403","GO:0022403","cell cycle phase",1,"1/901","SYCP2"
"GO:0022601","GO:0022601","menstrual cycle phase",0,"0/901",""
"GO:0044851","GO:0044851","hair cycle phase",0,"0/901",""
"GO:0060206","GO:0060206","estrous cycle phase",0,"0/901",""
"GO:0072690","GO:0072690","single-celled organism vegetative growth phase",0,"0/901",""
"GO:0007623","GO:0007623","circadian rhythm",8,"8/901","NOS2/ARNTL2/USP2/OPN3/SREBF1/ID2/TOP2A/NKX2-1"
"GO:0007624","GO:0007624","ultradian rhythm",0,"0/901",""
"GO:0042698","GO:0042698","ovulation cycle",4,"4/901","PGR/RETN/AXL/SRC"
"GO:0042753","GO:0042753","positive regulation of circadian rhythm",2,"2/901","ARNTL2/NKX2-1"
"GO:0043902","GO:0043902","positive regulation of multi-organism process",2,"2/901","PLA2G10/CACNA1H"
"GO:0045760","GO:0045760","positive regulation of action potential",0,"0/901",""
"GO:0048087","GO:0048087","positive regulation of developmental pigmentation",1,"1/901","ADAMTS9"
"GO:0048524","GO:0048524","positive regulation of viral process",3,"3/901","TOP2A/POLR2L/P4HB"
