"","ID","Description","Count","GeneRatio","geneID"
"GO:0007275","GO:0007275","multicellular organism development",606,"606/1731","TP63/CD24/AURKA/ADGRA2/TRPV2/IGF2/VSIR/LPCAT1/ABCD1/PLPPR1/SLIT3/THRB/CD83/COL22A1/SATB1/LRRN1/AMOTL1/F11R/CTSB/BIN1/ARHGAP26/NR0B2/SHISA3/IER2/GNAS/PHLDB1/CPS1/TMEM38B/CD74/NTRK2/HDAC1/SHANK3/JPH1/EVI2B/SWAP70/CLEC3B/HTRA1/CXCL13/SPRED1/CTSC/NFIC/CEL/RNF213/RECQL4/HSPB7/PTHLH/TSHZ3/ATP1A2/ZNF488/SMARCA2/CXCL12/MMP17/DDX39B/SMOC1/PLS3/FGD1/MID1/TACSTD2/CSF1/EYA1/ACTA1/ITPKB/NOCT/PKD2/KAZN/EPHB3/CSF1R/HLA-DRB1/S100A4/CCL11/CLMN/PAM/LRRC8A/RAC2/GAL3ST1/KRT17/CYTL1/MTSS1/STRA6/SEMA6D/HNF1A/FGFR4/KCNQ1/NOX1/DKK3/SPN/FHL1/SPRY4/NCDN/CTNND1/MCRIP1/PKDCC/ASAP1/SIGMAR1/ARHGEF2/FOXA2/EFNA5/ADAP2/PKP3/SPESP1/SOX9/JAK3/CDK6/TGIF2/SNORC/F2/CXCL1/NRXN2/WIF1/HACD1/HEY1/CHSY1/LLGL1/SLC6A11/IL1RN/RNF112/VAV1/PRSS8/ETV1/E2F2/USH1C/P4HTM/DTX1/KIF5C/JUP/PCDHB16/SVIL/STMN3/C6orf141/PIR/MT3/EBF4/HGF/SNAI2/PDLIM1/UNC13B/PAFAH1B3/PAPSS2/SLC25A27/WNT6/ANGPTL1/SLC39A14/NRSN2/BMP4/ARHGDIG/SDCBP2/ALDH1A3/MYEF2/SLC7A11/CLIC4/LSR/DLG5/DEGS1/ITPR1/MAST1/SFN/STAC3/GNB4/IKZF1/NDN/SYCP2/AKR1C3/SEMA4A/RBM47/GAP43/BHLHE40/CCR1/CCNB1/SCIN/LAMA3/CD79B/TIAM1/SLAMF8/DLC1/UGDH/SIX4/BZW2/SLC2A10/NTN1/OSCAR/DUOX1/KCNJ10/DDIT4/BICDL1/MLF1/HEG1/GALNT11/EPHA7/TXNIP/CRTAC1/RUNX3/PLEKHB1/BLNK/OPHN1/CEACAM1/MIR25/KAZALD1/CHRDL1/ARG2/COL4A4/COL5A3/SCTR/GPRC5B/UNC5B/CD3D/SPOCK2/DLL1/PGK1/ERRFI1/ACSL3/DHCR24/UGCG/ITGB3/TGM3/TRPS1/PRKD1/IRF1/DENND5A/EFNA4/HLA-DOA/RBM24/RAB23/PHACTR1/SEC24D/PLEKHA4/TEAD3/MGST1/LAMC3/UNC119B/CXCL17/PLXNA1/NR2F1/IFT57/LPAR6/SPP1/BGN/NTN4/HIF1A/LAMB2/CDH5/TLE2/TIE1/MYLK/SOX17/BATF/JAM3/HTATIP2/ZBTB16/GLRB/TNFRSF11B/TFAP2C/SULT2B1/CLU/LIF/APOL2/SKIL/RAI2/VGF/TREM2/RHEX/CCL3/TMEM91/GRB7/PAQR8/TANC2/BCAR3/HUNK/TIMP1/CPB2/SRPX2/PLXNB3/MIR573/SLC5A3/BRINP1/SLAMF6/PNP/SERPINB5/LIPA/LMNA/CNP/EHF/CDKN2B/SHC3/ASTN2/FOXD1/COL10A1/PSMB8/IQGAP3/ESRP1/CA2/PCSK2/TUBB3/IL1B/ZBED6/DLX6/GAS7/PROM1/DBP/PTP4A1/RASAL1/SDC2/SIPA1L3/ITGB8/CHADL/NFAM1/C5AR1/PRKCQ/SLC39A5/CLSTN3/PRICKLE1/SGK1/ASCL1/GJB5/HOXD8/LIMK2/NTM/LZTS3/SPINK5/MEIS2/GADD45G/BHLHA15/SALL2/KIF5A/CPE/AREG/CRYAB/MMP16/GJA5/DSP/WHRN/SEMA4G/TYMP/CD44/EDNRB/PPARG/LHFPL2/HAPLN1/PLN/MIR196A1/RBBP8/MEF2C/TCF7/MERTK/CMTM7/INHA/SELENOP/HOXA10/EPHA4/SDC1/STIL/SYN1/NNAT/TTC39C/VEGFB/CBX2/HAVCR2/HAP1/VASN/LRFN4/SHC1/LMO2/MYL3/IL6R/TJP1/GPCPD1/FLRT3/CLDN5/OLIG1/MCM2/CTNNA2/ERBB3/MYO5A/KANK2/COMP/SPRR1B/RAB3A/HAMP/FREM2/SPRR1A/SCN1B/S100A7/EFNA3/RASIP1/ARHGDIB/SOD2/NLGN3/RASSF10/ALKAL2/NUPR1/IRF7/WNT5A/FGF12/PCDH17/ETV4/NEK2/RB1/LUM/DUSP6/HCLS1/GAMT/KL/EPHB2/MTURN/MICAL2/TRPM4/NEFL/BAMBI/EZR/ADA2/WFS1/PPARGC1A/GDPD5/NBL1/ADAMTS4/ADCY1/MAFB/COL5A2/MIR590/EGFL6/ARC/ZNF521/MEGF9/DAB2/SLC1A3/ABCA2/SHB/CDH17/GATA3/VANGL2/DDR2/MYOM1/PRRX2/CHRDL2/PTPRN/TNFRSF12A/MPST/PODXL/HS6ST1/KLF4/ADM2/ACTL6A/PKN1/PLP1/NFE2/MAD2L2/OBSL1/TRNP1/MYH9/COL6A1/YAP1/ERBB2/SNRPB/SPRR2A/CITED1/ASPM/SPI1/PDGFA/FAM20C/PTPRM/NECTIN3/ETS1/NREP/ANXA1/MSI1/TBX3/HPN/UST/CRIM1/MTHFD1L/TESC/RYR1/TCF21/NR2F2/PPL/FES/HES1/LDOC1/STMN1/POMK/TPRN/CNR1/IL1RAP/HYAL1/COL11A2/SPRR2E/ABLIM1/WWTR1/PHGDH/IL11/DPYSL2/ISG15/C3AR1/PTX3/TMEM64/KIF1A/NRIP1/SSTR2/SHISA2/OLFM1/LOXL2/SPATA20/NEDD4L/LTBP1/ADGRF1/SMAD7/MIR221/PTPRC/PKP1/PBX3/IGSF8/SMARCA1/NCS1/TENM3/ACTA2/E2F7/CHMP4C/CD1D/NPM2/SLC45A3/PTGS2/PPP2R3A/SREBF1/WWP1/PRDX4/VLDLR/PIK3R1/CXCL14/MATN3/DNAJB1/TMEM204/DACT3/OVOL2/BMP2/PAX8/PRKX/KIAA1217/ACHE/MMP2/FOXA3/S1PR1/TRPM2/PTPN6/SASH1/VDR/IL18/FOXO1/RIPOR2/REN/SOX12/JUN/ITGA7/ZBTB7B/NBEAL2/PTH1R/PDGFRA/GDF11/SOX18/ECT2/CSPG5/RGMA/UNC5C/KRT6B/CREB3L2/PBX1/BCHE/ZFP36L1/CENPF/FOSL1/BAIAP2/MYB/MAGI2/DNER/TGFB2/MYLIP/CX3CL1/ADAM22/APBB2/ADAMTS9/REG3A/ID4/BSG/KANK1/RAPGEF3/ASPN/SMAD3/MIR23A/PTPRD/ATL1/SH3GL2/LAMA1/IGF2BP2/UPK3A/NDE1/ASB2/DHRS2/FGF18/PCDH1/COL1A2/TACC1/PRRX1/PI3/FAM210B/PROC/BHLHE41/FGFR2/CLDN18"
"GO:0007389","GO:0007389","pattern specification process",44,"44/1731","TP63/AURKA/MID1/EYA1/PKD2/FOXA2/HEY1/CHSY1/WNT6/BMP4/BHLHE40/GALNT11/DLL1/IFT57/HIF1A/SOX17/ZBTB16/FOXD1/ASCL1/HOXD8/MEIS2/MEF2C/HOXA10/STIL/WNT5A/MICAL2/NBL1/MAFB/ARC/VANGL2/CITED1/TBX3/NR2F2/HES1/PBX3/OVOL2/BMP2/PAX8/GDF11/SOX18/PBX1/SMAD3/BHLHE41/FGFR2"
"GO:0007585","GO:0007585","respiratory gaseous exchange by respiratory system",8,"8/1731","TSHZ3/ATP1A2/NDN/SLC5A3/RAB3A/NLGN3/MAFB/PBX3"
"GO:0007586","GO:0007586","digestion",25,"25/1731","STK39/F11R/CEL/SCARB1/MUC13/KCNQ1/SLC26A6/SOX9/CD36/PIR/PGC/UGCG/PTGER3/SGK1/NMU/TYMP/VSIG1/LIMA1/HAMP/EZR/PPARGC1A/ADM2/MUC2/VIL1/VDR"
"GO:0008340","GO:0008340","determination of adult lifespan",0,"0/1731",""
"GO:0009561","GO:0009561","megagametogenesis",0,"0/1731",""
"GO:0009791","GO:0009791","post-embryonic development",10,"10/1731","GNAS/BMP4/ITPR1/NDN/HEG1/SELENOP/RAB3A/GATA3/KLF4/FGFR2"
"GO:0009845","GO:0009845","seed germination",0,"0/1731",""
"GO:0010022","GO:0010022","meristem determinacy",0,"0/1731",""
"GO:0010073","GO:0010073","meristem maintenance",0,"0/1731",""
"GO:0010162","GO:0010162","seed dormancy process",0,"0/1731",""
"GO:0016203","GO:0016203","muscle attachment",0,"0/1731",""
"GO:0019827","GO:0019827","stem cell population maintenance",17,"17/1731","TP63/SOX9/DLL1/LIF/VANGL2/KLF4/YAP1/ASPM/SPI1/POLR2L/TBX3/HES1/LOXL2/PAX8/FOXO1/PBX1/PRRX1"
"GO:0022004","GO:0022004","midbrain-hindbrain boundary maturation during brain development",0,"0/1731",""
"GO:0022005","GO:0022005","midbrain-hindbrain boundary maturation during neural plate development",0,"0/1731",""
"GO:0022404","GO:0022404","molting cycle process",13,"13/1731","TP63/HDAC1/KRT17/SOX9/TGM3/SPINK5/MYO5A/WNT5A/VANGL2/PDGFA/SOX18/TGFB2/FGFR2"
"GO:0030431","GO:0030431","sleep",3,"3/1731","NMU/PTGDS/IL18"
"GO:0030588","GO:0030588","pseudocleavage",0,"0/1731",""
"GO:0031424","GO:0031424","keratinization",17,"17/1731","KAZN/KRT17/PKP3/PRSS8/JUP/SFN/TGM3/SPINK5/DSP/SPRR1B/SPRR1A/SPRR2A/PPL/SPRR2E/PKP1/KRT6B/PI3"
"GO:0032898","GO:0032898","neurotrophin production",1,"1/1731","HAP1"
"GO:0032922","GO:0032922","circadian regulation of gene expression",10,"10/1731","NAMPT/NR0B2/HDAC1/NOCT/BHLHE40/PPARGC1A/NRIP1/CAVIN3/ID4/BHLHE41"
"GO:0032941","GO:0032941","secretion by tissue",5,"5/1731","STK39/CEL/VAMP8/CYBA/P2RY2"
"GO:0033555","GO:0033555","multicellular organismal response to stress",7,"7/1731","GCH1/ATP1A2/BRINP1/DPP4/LRP11/EDNRB/MEF2C"
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance",10,"10/1731","SCARB1/LIPC/CD36/CUBN/LIPA/GPIHBP1/LIPG/VLDLR/MYLIP/APOC1"
"GO:0035073","GO:0035073","pupariation",0,"0/1731",""
"GO:0035074","GO:0035074","pupation",0,"0/1731",""
"GO:0035264","GO:0035264","multicellular organism growth",15,"15/1731","IGF2/GNAS/CSF1/PKDCC/CLIC4/CACNA2D2/HEG1/STIL/COMP/GAMT/EZR/WWTR1/GDF15/VIL1/ZFP36L1"
"GO:0035265","GO:0035265","organ growth",20,"20/1731","TMEM38B/DDX39B/SOX9/CCNB1/CACNA2D2/HEG1/MIR25/DLL1/MEF2C/COMP/HAMP/DUSP6/MIR590/DDR2/YAP1/WWC1/S1PR1/TGFB2/MIR23A/FGFR2"
"GO:0035314","GO:0035314","scab formation",0,"0/1731",""
"GO:0035889","GO:0035889","otolith tethering",0,"0/1731",""
"GO:0036363","GO:0036363","transforming growth factor beta activation",2,"2/1731","ITGB8/LTBP1"
"GO:0042303","GO:0042303","molting cycle",15,"15/1731","TP63/HDAC1/KRT17/SOX9/TGM3/SPINK5/EPS8L3/MYO5A/WNT5A/VANGL2/PDGFA/PTGS2/SOX18/TGFB2/FGFR2"
"GO:0043480","GO:0043480","pigment accumulation in tissues",0,"0/1731",""
"GO:0044706","GO:0044706","multi-multicellular organism process",26,"26/1731","NAMPT/CTSB/MAGED2/PTHLH/PAM/TEAD3/SPP1/LIF/APOL2/TIMP1/IL1B/STS/HAVCR2/ARHGDIB/ETS1/PLA2G4C/NR2F2/LDOC1/CNR1/DDO/ABCC2/PTGS2/MMP2/VDR/FOSL1/BSG"
"GO:0045494","GO:0045494","photoreceptor cell maintenance",3,"3/1731","CIB2/USH1C/PROM1"
"GO:0048647","GO:0048647","polyphenic determination",0,"0/1731",""
"GO:0048771","GO:0048771","tissue remodeling",23,"23/1731","CSF1R/RAC2/NCDN/CEACAM1/ITGB3/SPP1/BGN/HIF1A/TNFRSF11B/LIF/TIMP1/LIPA/CA2/GJA5/MEF2C/DDR2/TMEM64/MMP2/S1PR1/VDR/IL18/PTH1R/CLDN18"
"GO:0048871","GO:0048871","multicellular organismal homeostasis",71,"71/1731","TP63/TRPV2/STK39/LPCAT1/F11R/GNAS/MRAP2/CSF1/CSF1R/RAC2/CIB2/CYTL1/MUC13/NCDN/SOX9/AQP4/USH1C/CD36/LSR/SFN/NDN/CUBN/DLL1/UGCG/ITGB3/PTGER3/SPP1/CDH5/JAM3/TNFRSF11B/ACACA/LIPA/AZGP1/G0S2/CA2/IL1B/PROM1/GADD45G/NMU/WHRN/EDNRB/VSIG1/TJP1/CLDN5/HAMP/RB1/WFS1/PPARGC1A/FABP5/ADCY1/YAP1/STMN1/CNR1/SCD/WWTR1/SLC11A1/TMEM64/MUC2/PTGS2/ACHE/ADCY3/S1PR1/TRPM2/IL18/FOXO1/ZBTB7B/PTH1R/ABHD6/TP53INP2/SH3GL2/CLDN18"
"GO:0050817","GO:0050817","coagulation",44,"44/1731","F11R/GNAS/CARMIL1/HDAC1/ITPR3/F5/FOXA2/A2M/F2/VAV1/CD36/PAPSS2/SLC7A11/ITPR1/SERPINA1/ANXA8/CEACAM1/DOCK8/C4BPB/ITGB3/IRF1/CYP4F11/EHD2/CPB2/PRKCQ/DOCK9/MERTK/PLAT/SERPINB2/DGKA/COMP/TFPI2/EPHB2/GATA3/NFE2/MYH9/PDGFA/AKAP1/GNA14/PIK3R1/PTPN6/PDGFRA/COL1A2/PROC"
"GO:0050879","GO:0050879","multicellular organismal movement",7,"7/1731","STAC2/ITPR1/STAC3/ASCL1/COMP/RCSD1/KCNJ2"
"GO:0051239","GO:0051239","regulation of multicellular organismal process",391,"391/1731","TP63/CD24/AURKA/ADGRA2/TRPV2/SERPINB1/IGF2/VSIR/STK39/ABCD1/THRB/CD83/LRRN1/HHLA2/AMOTL1/F11R/BIN1/GNAS/PHLDB1/TMEM38B/CD74/NTRK2/HDAC1/SHANK3/EVI2B/CXCL13/SPRED1/CTSC/KCNMA1/GCH1/HSPB7/HOMER3/SCARB1/PTHLH/TSHZ3/EPB41L4B/NLRP2/ATP1A2/ZNF488/BIRC3/CXCL12/DDX39B/SMOC1/TACSTD2/CSF1/EYA1/ITPKB/NOCT/EPHB3/CASQ2/CSF1R/HLA-DRB1/JUND/CCL11/DTX4/KRT17/SEMA6D/KCNQ1/NOX1/BCAR1/PELI1/ITPR3/CD96/MIR200A/MCRIP1/PKDCC/ASAP1/ARHGEF2/FOXA2/EFNA5/SOX9/JAK3/CDK6/TGIF2/F2/BST2/HEY1/CHSY1/IL1RN/RNF112/NOS2/E2F2/P4HTM/DTX1/CD36/JUP/MT3/HGF/SNAI2/UNC13B/HLA-A/WNT6/BMP4/DLG5/ITPR1/SFN/VAMP8/SEMA4A/GAP43/BHLHE40/CCR1/CCNB1/CACNA2D2/SCIN/LAMA3/TIAM1/SLAMF8/SIX4/SLC2A10/NTN1/HEG1/EPHA7/HILPDA/RUNX3/CEACAM1/MIR25/DDX58/ARG2/GPRC5B/DLL1/PGK1/ERRFI1/ITGB3/TRPS1/PRKD1/IRF1/DENND5A/HLA-DOA/RBM24/PHACTR1/PLEKHA4/GAPDH/PTGER3/CXCL17/PLXNA1/NR2F1/SPP1/UBA7/NTN4/HIF1A/CDH5/TIE1/SOX17/HTATIP2/ZBTB16/TNFRSF11B/SULT2B1/CLU/LIF/SKIL/TREM2/RHEX/CCL3/TANC2/TIMP1/CPB2/SRPX2/PLXNB3/MIR573/SLC5A3/BRINP1/SLAMF6/PNP/LMNA/FOXD1/G0S2/PSMB8/IQGAP3/ESRP1/CA2/KCND2/IL1B/PROM1/RASAL1/SDC2/ITGB8/CHADL/NFAM1/C5AR1/PRKCQ/CLSTN3/PRICKLE1/SGK1/ASCL1/LZTS3/SPINK5/MEIS2/RNF128/GADD45G/AREG/NMU/GPIHBP1/GJA5/DSP/SEMA4G/TYMP/EDNRB/PPARG/PLN/EPS8L3/MIR196A1/MEF2C/TCF7/MERTK/INHA/EPHA4/CYBA/VEGFB/HAVCR2/HAP1/VASN/LRFN4/LMO2/MYL3/IL6R/PLAT/TJP1/LAPTM4B/FLRT3/GSDMD/CLDN5/CTNNA2/ERBB3/SERPINB2/COMP/HAMP/SCN1B/EFNA3/ARHGDIB/SOD2/IFITM1/NLGN3/RASSF10/ALKAL2/NUPR1/IRF7/WNT5A/FGF12/P2RY2/ETV4/RB1/LUM/DUSP6/HCLS1/GAMT/KL/EPHB2/MTURN/TRPM4/NEFL/BAMBI/EZR/PPARGC1A/FABP5/GDPD5/NBL1/MAFB/COL5A2/MIR135A1/MIR590/ARC/DAB2/GATA3/VANGL2/DDR2/LIPG/TNFRSF12A/KLF4/ADM2/NFE2/MAD2L2/OBSL1/KCNJ2/YAP1/ERBB2/LRRC19/CITED1/ASPM/SPI1/PDGFA/FAM20C/POLR2L/PTPRM/ETS1/NREP/ANXA1/TBX3/HPN/UST/TESC/RYR1/NR2F2/FES/HES1/WWC1/CNR1/IL1RAP/HYAL1/SCD/WWTR1/DPYSL2/SLC11A1/ISG15/C3AR1/TMEM64/KIF1A/CLEC7A/SSTR2/GDF15/GDPD2/OLFM1/LOXL2/NEDD4L/LTBP1/SMAD7/MIR221/PTPRC/PBX3/PTGDS/NCS1/TENM3/SLC45A3/CLIC2/PTGS2/SREBF1/PRDX4/VLDLR/PIK3R1/VIL1/DACT3/OVOL2/BMP2/PAX8/PRKX/PTGER2/ACHE/S1PR1/ATP1A3/PTPN6/SASH1/VDR/IL18/FOXO1/BTN3A3/REN/SOX12/JUN/ZBTB7B/PDGFRA/GDF11/ECT2/RGMA/CREB3L2/PBX1/ZFP36L1/CENPF/BAIAP2/MYB/MAGI2/BTN3A1/HLA-DPA1/TGFB2/MYLIP/CX3CL1/ABHD6/ADAMTS9/REG3A/ID4/APOC1/KANK1/RAPGEF3/KCNN2/ASPN/MAPRE2/SMAD3/MIR23A/SCAMP5/PTPRD/LAMA1/IGF2BP2/TMEM38A/BTNL9/FGF18/PRRX1/FAM210B/PROC/BHLHE41/NMI/FGFR2/CLDN18/CD84"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",226,"226/1731","TP63/CD24/AURKA/ADGRA2/TRPV2/IGF2/VSIR/CD83/LRRN1/HHLA2/AMOTL1/F11R/BIN1/GNAS/PHLDB1/CD74/NTRK2/HDAC1/SHANK3/EVI2B/GCH1/SCARB1/EPB41L4B/NLRP2/ATP1A2/ZNF488/BIRC3/CXCL12/DDX39B/CSF1/ITPKB/EPHB3/HLA-DRB1/JUND/CCL11/KRT17/KCNQ1/NOX1/BCAR1/PELI1/MIR200A/PKDCC/ARHGEF2/FOXA2/EFNA5/SOX9/TGIF2/F2/RNF112/CD36/JUP/HGF/UNC13B/HLA-A/WNT6/BMP4/DLG5/VAMP8/SEMA4A/CCR1/CCNB1/CACNA2D2/SCIN/TIAM1/SIX4/NTN1/HEG1/HILPDA/RUNX3/CEACAM1/DDX58/GPRC5B/DLL1/ITGB3/PRKD1/IRF1/RBM24/GAPDH/PTGER3/CXCL17/PLXNA1/SPP1/HIF1A/CDH5/TIE1/ZBTB16/CLU/LIF/SKIL/TREM2/RHEX/CCL3/CPB2/SRPX2/PLXNB3/BRINP1/SLAMF6/PNP/FOXD1/G0S2/IQGAP3/CA2/IL1B/PROM1/RASAL1/ITGB8/NFAM1/C5AR1/PRKCQ/CLSTN3/ASCL1/GADD45G/NMU/GPIHBP1/GJA5/EDNRB/PPARG/MEF2C/INHA/EPHA4/CYBA/VEGFB/HAVCR2/HAP1/IL6R/TJP1/FLRT3/GSDMD/ERBB3/HAMP/SCN1B/SOD2/IFITM1/NLGN3/RASSF10/ALKAL2/IRF7/WNT5A/P2RY2/ETV4/RB1/LUM/HCLS1/KL/EPHB2/MTURN/TRPM4/NEFL/BAMBI/EZR/PPARGC1A/FABP5/GDPD5/NBL1/MIR590/DAB2/GATA3/DDR2/LIPG/TNFRSF12A/KLF4/ADM2/MAD2L2/OBSL1/YAP1/ASPM/PDGFA/FAM20C/POLR2L/ETS1/ANXA1/HPN/TESC/FES/HES1/CNR1/IL1RAP/HYAL1/SCD/WWTR1/SLC11A1/ISG15/C3AR1/TMEM64/CLEC7A/GDPD2/OLFM1/LOXL2/NEDD4L/SMAD7/MIR221/PTPRC/TENM3/PTGS2/VLDLR/PIK3R1/VIL1/OVOL2/BMP2/PAX8/PTGER2/ACHE/SASH1/VDR/IL18/SOX12/JUN/ZBTB7B/ECT2/CREB3L2/ZFP36L1/BAIAP2/MYB/MAGI2/HLA-DPA1/TGFB2/CX3CL1/RAPGEF3/MAPRE2/SMAD3/MIR23A/SCAMP5/PTPRD/FGF18/FAM210B/FGFR2"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",164,"164/1731","TP63/CD24/SERPINB1/VSIR/STK39/ABCD1/THRB/CD83/BIN1/CD74/CXCL13/SPRED1/CTSC/KCNMA1/HOMER3/PTHLH/ATP1A2/TACSTD2/ITPKB/NOCT/HLA-DRB1/CCL11/SEMA6D/CD96/ASAP1/ARHGEF2/FOXA2/SOX9/JAK3/CDK6/F2/BST2/HEY1/CHSY1/E2F2/DTX1/JUP/MT3/HGF/SNAI2/BMP4/SEMA4A/CCR1/SLAMF8/SIX4/SLC2A10/NTN1/EPHA7/RUNX3/CEACAM1/MIR25/DDX58/ARG2/DLL1/PGK1/ERRFI1/IRF1/DENND5A/PTGER3/NR2F1/SPP1/UBA7/HIF1A/TIE1/SOX17/ZBTB16/TNFRSF11B/TREM2/CCL3/TIMP1/CPB2/MIR573/BRINP1/LMNA/IL1B/CHADL/PRICKLE1/ASCL1/SPINK5/MEIS2/RNF128/AREG/NMU/GJA5/SEMA4G/EDNRB/PPARG/PLN/MIR196A1/MEF2C/MERTK/INHA/EPHA4/CYBA/HAVCR2/VASN/PLAT/LAPTM4B/CLDN5/SERPINB2/HAMP/EFNA3/ARHGDIB/NLGN3/WNT5A/RB1/EPHB2/TRPM4/EZR/MAFB/COL5A2/MIR135A1/MIR590/GATA3/KLF4/MAD2L2/ERBB2/CITED1/ASPM/PDGFA/PTPRM/ANXA1/HPN/NR2F2/HES1/WWC1/SLC11A1/ISG15/TMEM64/GDF15/LOXL2/SMAD7/MIR221/PTPRC/PTGS2/PRDX4/PIK3R1/DACT3/OVOL2/BMP2/PAX8/PTPN6/FOXO1/ZBTB7B/PDGFRA/GDF11/RGMA/PBX1/ZFP36L1/TGFB2/MYLIP/CX3CL1/ABHD6/ADAMTS9/REG3A/ID4/APOC1/KANK1/ASPN/SMAD3/PROC/NMI/CLDN18/CD84"
"GO:0055046","GO:0055046","microgametogenesis",0,"0/1731",""
"GO:0055127","GO:0055127","vibrational conductance of sound to the inner ear",0,"0/1731",""
"GO:0060384","GO:0060384","innervation",1,"1/1731","UNC13B"
"GO:0071684","GO:0071684","organism emergence from protective structure",6,"6/1731","STMN3/C6orf141/ARHGDIG/LPAR6/ZBED6/RBBP8"
"GO:0071827","GO:0071827","plasma lipoprotein particle organization",7,"7/1731","SCARB1/LIPC/ACSL3/GPIHBP1/CETP/LIPG/APOC1"
"GO:0080189","GO:0080189","primary growth",0,"0/1731",""
"GO:0090130","GO:0090130","tissue migration",52,"52/1731","ADGRA2/AMOTL1/CXCL13/SPRED1/SCARB1/EPB41L4B/TACSTD2/ACTA1/BCAR1/MIR200A/SOX9/LPXN/JUP/BMP4/SEMA4A/CEACAM1/ITGB3/PRKD1/HIF1A/CDH5/SRPX2/DPP4/PPARG/MIR196A1/MEF2C/KANK2/WNT5A/GATA3/KLF4/PKN1/MYH9/PTPRM/ETS1/ANXA1/NR2F2/HYAL1/LOXL2/MIR221/ACTA2/PTGS2/VIL1/PRKX/SASH1/JUN/SOX18/TGFB2/ADAMTS9/KANK1/MAPRE2/MIR23A/FGF18/GIPC1"
"GO:0090664","GO:0090664","response to high population density",0,"0/1731",""
"GO:0097167","GO:0097167","circadian regulation of translation",0,"0/1731",""
"GO:0097207","GO:0097207","bud dormancy process",0,"0/1731",""
"GO:0097242","GO:0097242","amyloid-beta clearance",6,"6/1731","HDAC1/CD36/CLU/TREM2/C5AR1/MARCO"
"GO:1990110","GO:1990110","callus formation",0,"0/1731",""
"GO:0007568","GO:0007568","aging",30,"30/1731","TP63/NAMPT/CDKN2A/CTSC/JUND/CCL11/CDK6/GCLM/ARG2/TIMP1/LMNA/CNP/CDKN2B/NUAK1/CRYAB/EDNRB/COMP/HAMP/SOD2/KL/PPARGC1A/MIR590/TBX3/CNR1/LOXL2/PTGS2/SREBF1/JUN/PTH1R/CX3CL1"
"GO:0007571","GO:0007571","age-dependent general metabolic decline",1,"1/1731","SOD2"
