"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0018149","GO:0018149","peptide cross-linking","10/1486","34/18866",0.000202033077400427,0.00482817823746735,0.00370039531238677,"SPOCK2/TGM3/BGN/SPOCK3/DSP/SPRR1B/SPRR1A/ANXA1/SPRR2E/PI3",10
"GO:0006633","GO:0006633","fatty acid biosynthetic process","28/1486","173/18866",0.000204138187655547,0.00485865483220825,0.00372375307648951,"ABCD1/CD74/PLA2G1B/PTGS1/HACD1/LIPC/DEGS1/AKR1C3/CEACAM1/ACSL3/DECR2/CYP4F11/ACOT7/ACACA/PTGES/IL1B/MYO5A/ELOVL4/FABP5/LIPG/PLP1/ANXA1/SCD/PTGDS/SLC45A3/PTGS2/APOC1/GSTM1",28
"GO:0150063","GO:0150063","visual system development","51/1486","388/18866",0.000209956652755978,0.00497690769994434,0.0038143840217291,"LPCAT1/THRB/NTRK2/HDAC1/SPRED1/SMOC1/STRA6/SOX9/TGIF2/USH1C/WNT6/BMP4/ALDH1A3/SLC7A11/CLIC4/CHRDL1/DLL1/LAMC3/HIF1A/LAMB2/SKIL/BCAR3/PROM1/SIPA1L3/SLC39A5/LIMK2/MEIS2/SALL2/CRYAB/MERTK/FREM2/WNT5A/EPHB2/COL5A2/GATA3/MYOM1/KLF4/ACTL6A/OBSL1/PTPRM/NECTIN3/PBX3/TENM3/ACHE/JUN/PDGFRA/GDF11/PBX1/TGFB2/SMAD3/LAMA1",51
"GO:0006953","GO:0006953","acute-phase response","12/1486","47/18866",0.000212433033647616,0.00501530408067254,0.00384381164023678,"F2/SERPINA1/PTGER3/APOL2/IL1B/EDNRB/IL6R/HAMP/HP/CNR1/PTGS2/REG3A",12
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","48/1486","359/18866",0.000213303447508226,0.00501562925767334,0.00384406086124526,"F11R/HTRA1/SPRED1/DKK3/TGIF2/LPXN/BMP4/BTBD11/SLC2A10/CHRDL1/USP9Y/CDH5/SKIL/CDKN2B/FOXD1/VEPH1/SLC39A5/SNX25/HTRA3/INHA/VASN/CLDN5/COMP/WNT5A/BAMBI/NBL1/DAB2/RASL11B/FERMT2/CITED1/PEG10/NREP/HES1/WWTR1/GDF15/LTBP1/SMAD7/OVOL2/BMP2/JUN/GDF11/RGMA/MAGI2/TGFB2/ASPN/SMAD3/COL1A2/GIPC1",48
"GO:0048708","GO:0048708","astrocyte differentiation","17/1486","83/18866",0.000217139888272412,0.00508541618333988,0.00389754671033807,"BIN1/SOX9/CDK6/F2/MT3/DLL1/LAMC3/LAMB2/LIF/TREM2/IL1B/C5AR1/EPHA4/PLP1/HES1/BMP2/ID4",17
"GO:0046651","GO:0046651","lymphocyte proliferation","40/1486","283/18866",0.000220647801662615,0.00512307996931518,0.00392641285616263,"CD24/IGF2/VSIR/HLA-DMB/SATB1/HHLA2/CD74/HLA-DRB1/RAC2/SPN/PELI1/JAK3/BST1/HLA-A/BMP4/DLG5/SLC7A1/DOCK8/ARG2/ELF4/IRF1/PNP/IL1B/PRKCQ/MEF2C/HAVCR2/PKN1/ERBB2/ANXA1/HES1/CD55/SLC11A1/PTPRC/CD1D/PTPN6/IL18/CD151/ZBTB7B/BTN3A1/HLA-DPA1",40
"GO:0003170","GO:0003170","heart valve development","14/1486","61/18866",0.000221373054182193,0.00512307996931518,0.00392641285616263,"SLIT3/STRA6/SOX9/HEY1/SNAI2/BMP4/GJA5/MEF2C/RB1/GATA3/OLFM1/BMP2/TGFB2/ADAMTS9",14
"GO:0031343","GO:0031343","positive regulation of cell killing","14/1486","61/18866",0.000221373054182193,0.00512307996931518,0.00392641285616263,"VAV1/NOS2/HLA-A/HLA-H/GAPDH/SLAMF6/AZGP1/PVR/SH2D1A/CLEC7A/PTPRC/CD1D/PRF1/CD1A",14
"GO:0051963","GO:0051963","regulation of synapse assembly","20/1486","107/18866",0.000233642869170492,0.00538574409052454,0.00412772296425118,"LRRN1/NTRK2/EPHB3/EFNA5/DLG5/SEMA4A/GAP43/SIX4/NTN1/EPHA7/SRPX2/CLSTN3/MEF2C/LRFN4/FLRT3/NLGN3/WNT5A/EPHB2/IL1RAP/PTPRD",20
"GO:0003281","GO:0003281","ventricular septum development","16/1486","76/18866",0.000236594322345357,0.00543239120522379,0.00416347408114864,"SLIT3/STRA6/HEY1/BMP4/HEG1/GJA5/WNT5A/GATA3/VANGL2/TBX3/HES1/LTBP1/SMAD7/PAX8/TGFB2/FGFR2",16
"GO:0048286","GO:0048286","lung alveolus development","11/1486","41/18866",0.000241547364694644,0.00552445242299665,0.00423403131452825,"TMEM38B/STRA6/PKDCC/BMP4/SLC7A11/ERRFI1/LIF/HS6ST1/PDGFA/TCF21/FGFR2",11
"GO:0072243","GO:0072243","metanephric nephron epithelium development","8/1486","23/18866",0.000243454826851144,0.00553460438770948,0.00424181194746829,"PKD2/SOX9/LAMB2/LIF/YAP1/HES1/WWTR1/PAX8",8
"GO:0001558","GO:0001558","regulation of cell growth","54/1486","420/18866",0.000243881798809401,0.00553460438770948,0.00424181194746829,"TRPV2/SLIT3/CDKN2A/GNG4/SMARCA2/CXCL12/DDX39B/KRT17/SEMA6D/BCAR1/FHL1/MEG3/EFNA5/F2/BST2/MT3/SFN/SEMA4A/NTN1/IGFBP4/EPHA7/CEACAM1/KAZALD1/CHPT1/SPP1/SOX17/RASAL1/PRKCQ/CLSTN3/SGK1/SH3BP4/CRYAB/SEMA4G/PPARG/CYBA/HAMP/WNT5A/RB1/TNFRSF12A/MAD2L2/ERBB2/TSPYL2/NET1/HPN/HYAL1/DPYSL2/OLFM1/NEDD4L/SMAD7/CDA/DACT3/TGFB2/APBB2/SMAD3",54
"GO:0006790","GO:0006790","sulfur compound metabolic process","49/1486","371/18866",0.00024709011918754,0.00554276108728735,0.00424806337635057,"ABCD1/CPS1/ETHE1/BHMT/PC/CHPF/ADI1/ST3GAL4/HACD1/CHSY1/GCLM/TSTD1/PAPSS2/SLC7A11/UGDH/TST/GSTA4/SPOCK2/ACSL3/GGCT/MGST1/BGN/SULT2B1/ACOT7/ACACA/GSTO2/SULT1A2/ACSL5/SPOCK3/SULT4A1/AMD1/ELOVL4/LUM/MICAL2/MPST/MCCC2/UST/HYAL1/SCD/PHGDH/ABCC2/PIPOX/AASS/GAL3ST4/PAX8/CSPG5/GSTM1/SMS/ACSF2",49
"GO:0002921","GO:0002921","negative regulation of humoral immune response","6/1486","13/18866",0.000249921251416543,0.00554276108728735,0.00424806337635057,"A2M/C4BPB/SPINK5/CD55/C4BPA/PTPN6",6
"GO:0031650","GO:0031650","regulation of heat generation","6/1486","13/18866",0.000249921251416543,0.00554276108728735,0.00424806337635057,"PTGER3/IL1B/NMU/EDNRB/CNR1/PTGS2",6
"GO:0071415","GO:0071415","cellular response to purine-containing compound","6/1486","13/18866",0.000249921251416543,0.00554276108728735,0.00424806337635057,"TMEM38B/CASQ2/PPARGC1A/RYR1/TRPM2/TMEM38A",6
"GO:0150105","GO:0150105","protein localization to cell-cell junction","6/1486","13/18866",0.000249921251416543,0.00554276108728735,0.00424806337635057,"ACTN4/F11R/LSR/DLG5/CDH5/TJP1",6
"GO:1903977","GO:1903977","positive regulation of glial cell migration","6/1486","13/18866",0.000249921251416543,0.00554276108728735,0.00424806337635057,"CSF1/TIAM1/TREM2/CCL3/MIR221/CX3CL1",6
"GO:0050807","GO:0050807","regulation of synapse organization","34/1486","229/18866",0.000252381773373154,0.00557620861547101,0.00427369811276964,"LRRN1/NTRK2/SHANK3/HSPA8/EPHB3/EFNA5/ZDHHC2/SLC7A11/DLG5/SEMA4A/GAP43/TIAM1/SIX4/NTN1/EPHA7/TANC2/SRPX2/CLSTN3/LZTS3/MEF2C/EPHA4/LRFN4/FLRT3/CTNNA2/TUBB/NLGN3/WNT5A/EPHB2/ARC/IL1RAP/KIF1A/ABHD17C/BAIAP2/PTPRD",34
"GO:0002698","GO:0002698","negative regulation of immune effector process","22/1486","124/18866",0.000254678706241443,0.00558480833349681,0.00428028907828611,"HTRA1/SERPINB4/CD96/JAK3/A2M/BST2/HLA-A/SLAMF8/CEACAM1/C4BPB/SPINK5/HAVCR2/ANXA1/CD55/SMAD7/PTPRC/C4BPA/PTPN6/ZBTB7B/TGFB2/IL13RA2/CD84",22
"GO:0051208","GO:0051208","sequestering of calcium ion","22/1486","124/18866",0.000254678706241443,0.00558480833349681,0.00428028907828611,"TMEM38B/JPH1/ATP1A2/PKD2/CASQ2/ITPR3/F2/ITPR1/CCL3/PLN/CYBA/HAP1/CCR5/MYO5A/CEMIP/RYR1/PTPRC/CLIC2/TRPM2/PTPN6/CX3CL1/TMEM38A",22
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","31/1486","202/18866",0.00025693604587324,0.00561328562905904,0.00430211454657354,"F11R/HTRA1/SPRED1/DKK3/LPXN/SLC2A10/USP9Y/CDH5/SKIL/CDKN2B/VEPH1/SNX25/HTRA3/VASN/CLDN5/BAMBI/DAB2/RASL11B/FERMT2/CITED1/PEG10/NREP/GDF15/LTBP1/SMAD7/JUN/TGFB2/ASPN/SMAD3/COL1A2/GIPC1",31
"GO:0071887","GO:0071887","leukocyte apoptotic process","20/1486","108/18866",0.00026587469342318,0.00578697520443389,0.00443523309748783,"CD74/CDKN2A/CXCL12/ITPKB/JAK3/BMP4/SLC7A11/DOCK8/ARG2/HIF1A/FAS/PRKCQ/MEF2C/MERTK/CCR5/IRF7/WNT5A/HCLS1/PKN1/ANXA1",20
"GO:0030199","GO:0030199","collagen fibril organization","13/1486","55/18866",0.000269884927351785,0.00585250462831372,0.00448545592709809,"COLGALT1/COL5A3/CHADL/COMP/RB1/LUM/COL5A2/DDR2/COL11A2/PXDN/LOXL2/TGFB2/COL1A2",13
"GO:0046883","GO:0046883","regulation of hormone secretion","38/1486","267/18866",0.000272118372714124,0.00587916262819629,0.0045058870572162,"NR0B2/GNAS/BAIAP3/HLA-DRB1/ITPR3/SYTL4/FOXA2/EFNA5/NOS2/ITPR1/VAMP8/CACNA2D2/TIAM1/DOC2B/FAM3D/SPP1/HIF1A/MCU/LIF/IL1B/DPP4/NMU/GPR27/INHA/NNAT/TRPM4/ANXA1/HMGN3/CNR1/IL11/CPT1A/SREBF1/PFKFB2/PAX8/REN/MYB/PHPT1/RAPGEF3",38
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","25/1486","150/18866",0.000275870374294242,0.00590044175769162,0.00452219573248944,"CD24/IGF2/HLA-DMB/HHLA2/CD74/CSF1/CSF1R/PELI1/JAK3/BST2/BST1/HLA-A/SLC7A1/PNP/IL1B/PRKCQ/MEF2C/HAVCR2/ANXA1/HES1/CD55/PTPRC/CD1D/IL18/HLA-DPA1",25
"GO:0014015","GO:0014015","positive regulation of gliogenesis","16/1486","77/18866",0.000277134326791664,0.00590044175769162,0.00452219573248944,"BIN1/HDAC1/ZNF488/CSF1/RNF112/TIAM1/LIF/TREM2/CCL3/IL1B/PPARG/HES1/MIR221/BMP2/MYB/CX3CL1",16
"GO:0030500","GO:0030500","regulation of bone mineralization","16/1486","77/18866",0.000277134326791664,0.00590044175769162,0.00452219573248944,"PKDCC/SOX9/BMP4/CCR1/HIF1A/CCL3/MEF2C/COMP/KL/TRPM4/DDR2/FAM20C/ISG15/BMP2/S1PR1/SMAD3",16
"GO:0072028","GO:0072028","nephron morphogenesis","16/1486","77/18866",0.000277134326791664,0.00590044175769162,0.00452219573248944,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/LIF/FOXD1/GATA3/CITED1/TCF21/HES1/BMP2/PAX8/PBX1",16
"GO:0050777","GO:0050777","negative regulation of immune response","26/1486","159/18866",0.000286904633700621,0.00608632837071425,0.0046646622939197,"SERPINB4/HLA-DRB1/CD96/JAK3/A2M/BST2/HLA-A/SLAMF8/CEACAM1/ARG2/C4BPB/SPINK5/PPARG/HAVCR2/ANXA1/CD55/SMAD7/PTPRC/TTLL12/C4BPA/PTPN6/ZBTB7B/TGFB2/IL13RA2/NMI/CD84",26
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","59/1486","473/18866",0.00028994961274221,0.00612871834875681,0.00469715067117628,"ANXA8L1/SERPINB1/F11R/BIN1/IQGAP2/ELFN1/PPP1R14C/SPRED1/BIRC3/SERPINB4/RARRES1/A2M/IFIT1/BST2/TNFAIP8/MT3/HGF/SLC39A14/SFN/SERPINA1/PXK/ANXA8/SPOCK2/DHCR24/PHACTR1/GAPDH/PPP1R15A/PHACTR3/GCHFR/CAST/TIMP1/PLXNB3/SERPINB5/SPOCK3/SPINK5/SH3BP4/CRYAB/CD44/PLN/PCSK1N/RENBP/PPP1R35/MCM2/SERPINB2/TFPI2/MIR590/LXN/PPP1R1B/KLF4/SH2D4A/ANXA1/CRIM1/PTX3/PTGS2/VIL1/TGFB2/HERPUD1/APOC1/PI3",59
"GO:0002819","GO:0002819","regulation of adaptive immune response","27/1486","168/18866",0.000295324740311923,0.00621976686974062,0.00476693175705951,"JAK3/HLA-A/CEACAM1/HLA-H/C4BPB/IRF1/AZGP1/IL1B/PRKCQ/MEF2C/HAVCR2/IRF7/TRPM4/GATA3/PKN1/MAD2L2/PVR/ANXA1/SLC11A1/SMAD7/PTPRC/CD1D/C4BPA/PTPN6/IL18/ZBTB7B/CD1A",27
"GO:0021700","GO:0021700","developmental maturation","40/1486","287/18866",0.000296381717618725,0.00621976686974062,0.00476693175705951,"AURKA/SYP/BAIAP3/SLC26A6/UNC13B/ZDHHC2/CCNB1/NTN4/HIF1A/CDH5/RHEX/ASCL1/SPINK5/BHLHA15/EDNRB/PPARG/MYO5A/RAB3A/WNT5A/RAB32/RB1/NEFL/GATA3/PTPRN/RAB38/FAM20C/RYR1/HES1/CLEC7A/DEFB1/BMP2/MMP2/S1PR1/REN/PTH1R/GDF11/SOX18/TGFB2/CX3CL1/FAM210B",40
"GO:1902622","GO:1902622","regulation of neutrophil migration","11/1486","42/18866",0.000304199715974876,0.00634820288899169,0.00486536723731791,"CD74/RAC2/BST1/SLAMF8/JAM3/MCU/CD99L2/C5AR1/DPP4/C3AR1/RIPOR2",11
"GO:0048880","GO:0048880","sensory system development","51/1486","394/18866",0.000304670369224025,0.00634820288899169,0.00486536723731791,"LPCAT1/THRB/NTRK2/HDAC1/SPRED1/SMOC1/STRA6/SOX9/TGIF2/USH1C/WNT6/BMP4/ALDH1A3/SLC7A11/CLIC4/CHRDL1/DLL1/LAMC3/HIF1A/LAMB2/SKIL/BCAR3/PROM1/SIPA1L3/SLC39A5/LIMK2/MEIS2/SALL2/CRYAB/MERTK/FREM2/WNT5A/EPHB2/COL5A2/GATA3/MYOM1/KLF4/ACTL6A/OBSL1/PTPRM/NECTIN3/PBX3/TENM3/ACHE/JUN/PDGFRA/GDF11/PBX1/TGFB2/SMAD3/LAMA1",51
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","30/1486","195/18866",0.000306801283060318,0.00636993444084454,0.00488202265653653,"CD24/IGF2/CD74/NTRK2/IL24/CSF1R/ARHGEF2/EFNA5/CD36/STAP2/HGF/GPRC5B/ITGB3/DOK7/LIF/TREM2/NEDD9/AREG/CD44/EPHA4/IL6R/ERBB3/ALKAL2/HCLS1/HES1/IL11/MIR221/PTPRC/DOCK3/IL18",30
"GO:0009636","GO:0009636","response to toxic substance","36/1486","250/18866",0.000309768892244698,0.00640882284131698,0.00491182736707884,"ABCG2/CPS1/ABTB2/GCH1/PTGS1/RAD51/CD36/MT3/SLC7A11/CCNB1/DUOX1/SESN1/PON2/EPHX1/MGST1/CCL3/CNP/SLC30A4/GSTO2/SDC1/SCN1B/PON3/SOD2/NUPR1/NEFL/SOD3/MPST/TXN/HP/ABCC2/PXDN/CLIC2/PTGS2/PRDX4/GSTM1/DHRS2",36
"GO:0050769","GO:0050769","positive regulation of neurogenesis","60/1486","485/18866",0.000321726516148755,0.00663277729595409,0.00508346974922959,"TRPV2/BIN1/NTRK2/HDAC1/SHANK3/ZNF488/CXCL12/CSF1/ARHGEF2/EFNA5/TGIF2/RNF112/HGF/BMP4/DLG5/TIAM1/NTN1/GPRC5B/PRKD1/PLXNA1/HIF1A/LIF/SKIL/TREM2/CCL3/PLXNB3/BRINP1/IL1B/RASAL1/ASCL1/PPARG/MEF2C/EPHA4/HAP1/SCN1B/RASSF10/ALKAL2/WNT5A/EPHB2/NEFL/GDPD5/NBL1/TNFRSF12A/OBSL1/ASPM/FES/HES1/CNR1/NEDD4L/MIR221/TENM3/VLDLR/BMP2/ECT2/CREB3L2/BAIAP2/MYB/MAGI2/CX3CL1/PTPRD",60
"GO:0002237","GO:0002237","response to molecule of bacterial origin","47/1486","356/18866",0.000330284315140728,0.00678531461455776,0.00520037686221578,"CD24/CPS1/CXCL13/GCH1/SCARB1/IL24/NOCT/PPBP/PELI1/CD96/CXCL3/CXCL1/NOS2/CD36/SELE/MGST1/CTSG/TREM2/CCL3/CNP/PTGES/IL1B/C5AR1/S100A14/EDNRB/MEF2C/HAVCR2/CCR5/HAMP/S100A7/WNT5A/PALM3/PPARGC1A/CITED1/LDOC1/CNR1/CD55/ABCC2/SLC11A1/CXCL5/PTGS2/PTGER2/SASH1/IL18/REN/CX3CL1/FGFR2",47
"GO:0052547","GO:0052547","regulation of peptidase activity","58/1486","466/18866",0.000343871030560834,0.00703973735641148,0.00539537064144584,"TP63/ANXA8L1/SERPINB1/VSIR/BIN1/HDAC1/NLRP2/BIRC3/SERPINB4/RARRES1/MAP3K5/A2M/BST2/TNFAIP8/MT3/HGF/SFN/DLC1/SERPINA1/EPHA7/ANXA8/SPOCK2/DHCR24/GAPDH/IFT57/FAS/BCL2L10/UACA/CAST/TIMP1/SERPINB5/PSMB8/SPOCK3/TNFRSF10B/SPINK5/PCOLCE2/CRYAB/CD44/PPARG/HIP1/PCSK1N/RENBP/EPHA4/SERPINB2/TFPI2/EFNA3/ABCA2/LXN/KLF4/PMAIP1/CRIM1/CLEC7A/PTGS2/VIL1/TNFRSF10A/HERPUD1/SMAD3/PI3",58
"GO:0051591","GO:0051591","response to cAMP","18/1486","94/18866",0.00034598309295054,0.00705829619939168,0.00540959444433579,"CPS1/PKD2/KCNQ1/SLC26A6/DUOX1/PKLR/VGF/AREG/SDC1/EZR/PTPRN/CITED1/SREBF1/REN/ZFP36L1/FOSL1/BSG/RAPGEF3",18
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","9/1486","30/18866",0.000356091394653427,0.00717647768814143,0.00550017068354477,"CD74/PTGS1/AKR1C3/PTGES/IL1B/FABP5/ANXA1/PTGDS/PTGS2",9
"GO:0003401","GO:0003401","axis elongation","9/1486","30/18866",0.000356091394653427,0.00717647768814143,0.00550017068354477,"SOX9/BMP4/SIX4/AREG/WNT5A/VANGL2/YAP1/MAGI2/FGFR2",9
"GO:0046457","GO:0046457","prostanoid biosynthetic process","9/1486","30/18866",0.000356091394653427,0.00717647768814143,0.00550017068354477,"CD74/PTGS1/AKR1C3/PTGES/IL1B/FABP5/ANXA1/PTGDS/PTGS2",9
"GO:0006898","GO:0006898","receptor-mediated endocytosis","44/1486","328/18866",0.000356678908155279,0.00717647768814143,0.00550017068354477,"IGHV3-11/IGHV4-39/IGHV2-5/IGHV3-13/SCARB1/IGHV3-48/IGHV3-7/IGKV1D-39/IGHV3-33/IGLV2-8/DNAJC6/IGKV1-39/CD36/IGKV2-30/SELE/IGHV4-34/SIGLEC1/IGHV3-23/FNBP1L/OPHN1/CEACAM1/CUBN/DLL1/ANKRD13B/ITGB3/FCHO1/CLU/MARCO/HIP1/NLGN3/IGKV1D-12/EZR/ARC/DAB2/ABCA2/HP/IGKV1-12/IGHV3-53/VLDLR/ACHE/IGHV1-69/MAGI2/APOC1/SH3GL2",44
"GO:0008544","GO:0008544","epidermis development","59/1486","477/18866",0.000361044049815196,0.00723942777968484,0.00554841667037556,"TP63/SATB1/HDAC1/CALML5/PTHLH/KAZN/HLA-DRB1/KRT17/PKP3/SOX9/PRSS8/USH1C/JUP/BMP4/CLIC4/SFN/AKR1C3/LAMA3/TXNIP/DLL1/ERRFI1/UGCG/TGM3/SULT2B1/ESRP1/COL17A1/GJB5/SPINK5/DSP/WHRN/STS/MYO5A/SPRR1B/SPRR1A/S100A7/WNT5A/ETV4/FABP5/VANGL2/KLF4/YAP1/SPRR2A/PDGFA/ANXA1/PPL/HES1/TPRN/SPRR2E/PKP1/OVOL2/VDR/RIPOR2/SOX18/KRT6B/ZFP36L1/TGFB2/REG3A/PI3/FGFR2",59
"GO:0003012","GO:0003012","muscle system process","58/1486","467/18866",0.000363306413287455,0.00725992849760426,0.00556412875819803,"BIN1/STAC2/TMEM38B/KCNMA1/ATP1A2/DDX39B/ACTA1/CASQ2/KCNQ1/JUP/KCNJ8/STAC3/MYBPC1/TIAM1/MIR25/ARG2/ERRFI1/PTGER3/SNTB1/MYLK/SORBS3/LMNA/IL1B/CRYAB/NMU/GJA5/DSP/SORBS1/EDNRB/PLN/MEF2C/CYBA/VEGFB/MYL3/COMP/HAMP/SCN1B/FGF12/GAMT/TRPM4/PPARGC1A/RCSD1/MYOM1/KLF4/KCNJ2/RYR1/SSTR2/NEDD4L/SMAD7/ACTA2/CLIC2/PTGS2/FOXO1/KCNN2/SMAD3/MIR23A/TMEM38A/SSPN",58
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","25/1486","153/18866",0.000376360133214068,0.00747575792303689,0.00572954398416221,"JAK3/HLA-A/CEACAM1/HLA-H/C4BPB/AZGP1/IL1B/PRKCQ/MEF2C/HAVCR2/TRPM4/GATA3/PKN1/MAD2L2/PVR/ANXA1/SLC11A1/SMAD7/PTPRC/CD1D/C4BPA/PTPN6/IL18/ZBTB7B/CD1A",25
"GO:0001947","GO:0001947","heart looping","14/1486","64/18866",0.00037666073224524,0.00747575792303689,0.00572954398416221,"PKD2/DLL1/IFT57/HIF1A/SOX17/MEF2C/STIL/WNT5A/MICAL2/VANGL2/TBX3/OVOL2/SOX18/SMAD3",14
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition","12/1486","50/18866",0.000395905808109132,0.00780480978612446,0.0059817347509099,"BMP4/TIAM1/IL1B/BAMBI/DAB2/WWTR1/OLFM1/LOXL2/MIR221/BMP2/TGFB2/SMAD3",12
"GO:0043616","GO:0043616","keratinocyte proliferation","12/1486","50/18866",0.000395905808109132,0.00780480978612446,0.0059817347509099,"TP63/SNAI2/SFN/SDR16C5/PRKD1/AREG/YAP1/OVOL2/VDR/ZFP36L1/REG3A/FGFR2",12
"GO:0050866","GO:0050866","negative regulation of cell activation","31/1486","207/18866",0.000397536055023939,0.00781064967169517,0.00598621053538343,"VSIR/CD74/HLA-DRB1/SPN/PELI1/JAK3/F2/DTX1/BMP4/DLG5/RUNX3/CEACAM1/ARG2/IRF1/MERTK/INHA/HAVCR2/PKN1/ERBB2/PDGFA/ANXA1/CNR1/SMAD7/PTPRC/PTPN6/RIPOR2/ZBTB7B/PDGFRA/CX3CL1/IL13RA2/CD84",31
"GO:0060602","GO:0060602","branch elongation of an epithelium","7/1486","19/18866",0.000400896388969064,0.00785032895456144,0.00601662139121676,"SOX9/BMP4/SIX4/AREG/WNT5A/YAP1/FGFR2",7
"GO:2001279","GO:2001279","regulation of unsaturated fatty acid biosynthetic process","6/1486","14/18866",0.000408256725157704,0.00792104391611596,0.00607081850229716,"ABCD1/CD74/IL1B/FABP5/ANXA1/PTGS2",6
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","37/1486","263/18866",0.000408495305199826,0.00792104391611596,0.00607081850229716,"CD24/IGF2/CD74/NTRK2/IL24/CSF1R/ARHGEF2/EFNA5/BST1/CD36/STAP2/HGF/EPHA7/GPRC5B/ERRFI1/ITGB3/DOK7/LIF/TREM2/NEDD9/CADM4/AREG/CD44/EPHA4/SHC1/IL6R/ERBB3/ALKAL2/HCLS1/PDGFA/HES1/IL11/MIR221/PTPRC/DOCK3/PTPN6/IL18",37
"GO:0016054","GO:0016054","organic acid catabolic process","39/1486","282/18866",0.000409919095915139,0.00792104391611596,0.00607081850229716,"ABCD1/AMDHD1/LYVE1/HAAO/CEL/ECI2/AMACR/BCAT2/ACADSB/NOS2/CYP2W1/SDSL/TST/ECHDC2/GLDC/CRAT/ARG2/DECR2/CYP4F11/ALDH8A1/CD44/RENBP/SDS/HOGA1/PON3/LIPE/MPST/MCCC2/CEMIP/OAT/SHMT2/CNR1/HYAL1/DDO/PIPOX/AASS/PHYH/CPT1A/ACOX2",39
"GO:0046395","GO:0046395","carboxylic acid catabolic process","39/1486","282/18866",0.000409919095915139,0.00792104391611596,0.00607081850229716,"ABCD1/AMDHD1/LYVE1/HAAO/CEL/ECI2/AMACR/BCAT2/ACADSB/NOS2/CYP2W1/SDSL/TST/ECHDC2/GLDC/CRAT/ARG2/DECR2/CYP4F11/ALDH8A1/CD44/RENBP/SDS/HOGA1/PON3/LIPE/MPST/MCCC2/CEMIP/OAT/SHMT2/CNR1/HYAL1/DDO/PIPOX/AASS/PHYH/CPT1A/ACOX2",39
"GO:0061035","GO:0061035","regulation of cartilage development","15/1486","72/18866",0.000413143300293645,0.00795708560269503,0.00609844144443147,"PTHLH/PKDCC/SOX9/SNAI2/BMP4/SCIN/TRPS1/ZBTB16/CHADL/WNT5A/LOXL2/SMAD7/BMP2/SMAD3/FGF18",15
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","36/1486","254/18866",0.000421286334186776,0.00808731634971664,0.00619825243360907,"HTRA1/SPRED1/DKK3/BMP4/SLC2A10/CHRDL1/CDH5/SKIL/CDKN2B/FOXD1/VEPH1/SNX25/HTRA3/INHA/VASN/WNT5A/BAMBI/NBL1/DAB2/RASL11B/CITED1/PEG10/NREP/HES1/WWTR1/GDF15/LTBP1/SMAD7/OVOL2/BMP2/GDF11/MAGI2/TGFB2/ASPN/SMAD3/GIPC1",36
"GO:0062197","GO:0062197","cellular response to chemical stress","47/1486","360/18866",0.000425204807756908,0.00812265300918295,0.00622533503135366,"STK39/ABCD1/MGAT3/GCH1/PKD2/NOX1/MAP3K5/SIGMAR1/ARHGEF2/RNF112/CD36/MT3/HGF/SLC7A11/NCOA7/AKR1C3/PRR5L/ERRFI1/PRKD1/MGST1/HIF1A/MYLK/FAS/ALDH3B1/PPARG/CYBA/SOD2/SOD3/PPARGC1A/RCSD1/TXN/KLF4/NET1/ETS1/ANXA1/MAPK10/PTGS2/NCF4/MMP2/TRPM2/FOXO1/JUN/PDGFRA/ECT2/ZFP36L1/MYB/DHRS2",47
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","23/1486","137/18866",0.000427289005436097,0.00812265300918295,0.00622533503135366,"CD24/IGF2/HLA-DMB/HHLA2/CD74/CSF1/PELI1/JAK3/BST1/HLA-A/SLC7A1/PNP/IL1B/PRKCQ/MEF2C/HAVCR2/ANXA1/HES1/CD55/PTPRC/CD1D/IL18/HLA-DPA1",23
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","23/1486","137/18866",0.000427289005436097,0.00812265300918295,0.00622533503135366,"VSIR/CD74/CXCL12/HLA-DRB1/SPN/PELI1/JAK3/DTX1/BMP4/DLG5/RUNX3/CEACAM1/ARG2/IRF1/HAVCR2/KLF4/ERBB2/ANXA1/SMAD7/MIR221/PTPN6/RIPOR2/ZBTB7B",23
"GO:0045730","GO:0045730","respiratory burst","10/1486","37/18866",0.000431755615683996,0.00815461009622515,0.0062498274691371,"CD24/RAC2/NOX1/SLAMF8/CYBA/CD52/CD55/SLC11A1/CLEC7A/NCF4",10
