"","ID","Description","Count","GeneRatio","geneID"
"GO:0002077","GO:0002077","acrosome matrix dispersal",0,"0/1074",""
"GO:0003006","GO:0003006","developmental process involved in reproduction",59,"59/1074","VEGFA/BMPR1B/PDE5A/ABHD2/PABPC1L/ASF1B/RETN/SCX/TPPP3/PAEP/CYP26B1/FKBP4/OVOL1/SERPINA5/NPPC/BNC1/CFTR/JAG2/CIB1/RARG/DPCD/JAM2/FZD5/FOXF2/HNF4A/BMP7/ST14/HSPA2/MDK/AMH/EGFR/CYP7B1/WT1/TMEM119/DCN/BSG/JUNB/MDFI/SPINT1/GRHL2/ICAM1/MMP14/ACE/NPR2/FST/GJB2/NANOS1/NDP/BASP1/RACGAP1/RPL39L/IRF2BPL/SPAG4/YBX3/SPINT2/SLCO4C1/PLK4/FZD4/WNT2"
"GO:0007117","GO:0007117","budding cell bud growth",0,"0/1074",""
"GO:0007300","GO:0007300","ovarian nurse cell to oocyte transport",0,"0/1074",""
"GO:0007316","GO:0007316","pole plasm RNA localization",0,"0/1074",""
"GO:0007318","GO:0007318","pole plasm protein localization",0,"0/1074",""
"GO:0007340","GO:0007340","acrosome reaction",2,"2/1074","ABHD2/PLA2G10"
"GO:0007343","GO:0007343","egg activation",0,"0/1074",""
"GO:0007344","GO:0007344","pronuclear fusion",0,"0/1074",""
"GO:0007534","GO:0007534","gene conversion at mating-type locus",0,"0/1074",""
"GO:0007543","GO:0007543","sex determination, somatic-gonadal interaction",0,"0/1074",""
"GO:0007566","GO:0007566","embryo implantation",5,"5/1074","VEGFA/TPPP3/RPL29/FKBP4/BSG"
"GO:0009566","GO:0009566","fertilization",8,"8/1074","ABHD2/PAEP/SERPINA5/MFGE8/PLA2G10/HOXD10/YBX3/FOLR2"
"GO:0009846","GO:0009846","pollen germination",0,"0/1074",""
"GO:0009856","GO:0009856","pollination",0,"0/1074",""
"GO:0009859","GO:0009859","pollen hydration",0,"0/1074",""
"GO:0009865","GO:0009865","pollen tube adhesion",0,"0/1074",""
"GO:0009875","GO:0009875","pollen-pistil interaction",0,"0/1074",""
"GO:0009876","GO:0009876","pollen adhesion",0,"0/1074",""
"GO:0010069","GO:0010069","zygote asymmetric cytokinesis in embryo sac",0,"0/1074",""
"GO:0010183","GO:0010183","pollen tube guidance",0,"0/1074",""
"GO:0010344","GO:0010344","seed oilbody biogenesis",0,"0/1074",""
"GO:0010483","GO:0010483","pollen tube reception",0,"0/1074",""
"GO:0010588","GO:0010588","cotyledon vascular tissue pattern formation",0,"0/1074",""
"GO:0010708","GO:0010708","heteroduplex formation involved in gene conversion at mating-type locus",0,"0/1074",""
"GO:0018985","GO:0018985","pronuclear envelope synthesis",0,"0/1074",""
"GO:0022413","GO:0022413","reproductive process in single-celled organism",0,"0/1074",""
"GO:0022602","GO:0022602","ovulation cycle process",5,"5/1074","BMPR1B/RETN/TGFB3/AMH/FZD4"
"GO:0030709","GO:0030709","border follicle cell delamination",0,"0/1074",""
"GO:0031292","GO:0031292","gene conversion at mating-type locus, DNA double-strand break processing",0,"0/1074",""
"GO:0032219","GO:0032219","cell wall macromolecule catabolic process involved in cytogamy",0,"0/1074",""
"GO:0032220","GO:0032220","plasma membrane fusion involved in cytogamy",0,"0/1074",""
"GO:0034624","GO:0034624","DNA recombinase assembly involved in gene conversion at mating-type locus",0,"0/1074",""
"GO:0034636","GO:0034636","strand invasion involved in gene conversion at mating-type locus",0,"0/1074",""
"GO:0035036","GO:0035036","sperm-egg recognition",2,"2/1074","PAEP/FOLR2"
"GO:0035037","GO:0035037","sperm entry",0,"0/1074",""
"GO:0035038","GO:0035038","female pronucleus assembly",0,"0/1074",""
"GO:0035039","GO:0035039","male pronucleus assembly",0,"0/1074",""
"GO:0035040","GO:0035040","sperm nuclear envelope removal",0,"0/1074",""
"GO:0035041","GO:0035041","sperm chromatin decondensation",0,"0/1074",""
"GO:0035042","GO:0035042","fertilization, exchange of chromosomal proteins",0,"0/1074",""
"GO:0035044","GO:0035044","sperm aster formation",0,"0/1074",""
"GO:0035046","GO:0035046","pronuclear migration",0,"0/1074",""
"GO:0035471","GO:0035471","luteinizing hormone signaling pathway involved in ovarian follicle development",0,"0/1074",""
"GO:0042628","GO:0042628","mating plug formation",0,"0/1074",""
"GO:0043093","GO:0043093","FtsZ-dependent cytokinesis",0,"0/1074",""
"GO:0044703","GO:0044703","multi-organism reproductive process",56,"56/1074","VEGFA/P2RX1/BMPR1B/PDE5A/SPIN4/ABHD2/PABPC1L/ASF1B/TPPP3/PGF/PAEP/CYP26B1/RPL29/FKBP4/OVOL1/AVPR1A/SERPINA5/NPPC/TTK/BNC1/MFGE8/CFTR/CD38/TGFB3/JAG2/CIB1/AGT/DPCD/CXADR/JAM2/PLA2G10/HSPA2/MDK/AMH/MAFF/WT1/TMEM119/BSG/JUNB/P2RY1/SH3PXD2B/ITGA2/CLIC5/HOXD10/ACE/NPR2/FST/SLC38A2/GJB2/NANOS1/RACGAP1/RPL39L/SPAG4/YBX3/SLCO4C1/FOLR2"
"GO:0045729","GO:0045729","respiratory burst at fertilization",0,"0/1074",""
"GO:0046595","GO:0046595","establishment of pole plasm mRNA localization",0,"0/1074",""
"GO:0048359","GO:0048359","mucilage metabolic process involved in seed coat development",0,"0/1074",""
"GO:0048497","GO:0048497","maintenance of floral organ identity",0,"0/1074",""
"GO:0048544","GO:0048544","recognition of pollen",0,"0/1074",""
"GO:0048573","GO:0048573","photoperiodism, flowering",0,"0/1074",""
"GO:0048609","GO:0048609","multicellular organismal reproductive process",46,"46/1074","P2RX1/BMPR1B/PDE5A/SPIN4/ABHD2/PABPC1L/ASF1B/RETN/TPPP3/PAEP/CYP26B1/OVOL1/AVPR1A/SERPINA5/NPPC/TTK/BNC1/CFTR/TGFB3/JAG2/CIB1/DPCD/CXADR/JAM2/HSPA2/MDK/AMH/EGFR/WT1/TMEM119/BSG/JUNB/P2RY1/SH3PXD2B/ACE/NPR2/PCNA/FST/GJB2/NANOS1/RACGAP1/RPL39L/SPAG4/YBX3/SLCO4C1/FZD4"
"GO:0051037","GO:0051037","regulation of transcription involved in meiotic cell cycle",0,"0/1074",""
"GO:0051321","GO:0051321","meiotic cell cycle",7,"7/1074","CYP26B1/OVOL1/NPPC/TTK/HSPA2/TUBG2/NPR2"
"GO:0060011","GO:0060011","Sertoli cell proliferation",0,"0/1074",""
"GO:0060466","GO:0060466","activation of meiosis involved in egg activation",0,"0/1074",""
"GO:0060468","GO:0060468","prevention of polyspermy",0,"0/1074",""
"GO:0060469","GO:0060469","positive regulation of transcription involved in egg activation",0,"0/1074",""
"GO:0060470","GO:0060470","positive regulation of cytosolic calcium ion concentration involved in egg activation",0,"0/1074",""
"GO:0060471","GO:0060471","cortical granule exocytosis",0,"0/1074",""
"GO:0060474","GO:0060474","positive regulation of flagellated sperm motility involved in capacitation",0,"0/1074",""
"GO:0060475","GO:0060475","positive regulation of actin filament polymerization involved in acrosome reaction",0,"0/1074",""
"GO:0060476","GO:0060476","protein localization involved in acrosome reaction",0,"0/1074",""
"GO:0060478","GO:0060478","acrosomal vesicle exocytosis",0,"0/1074",""
"GO:0060518","GO:0060518","cell migration involved in prostatic bud elongation",0,"0/1074",""
"GO:0060519","GO:0060519","cell adhesion involved in prostatic bud elongation",0,"0/1074",""
"GO:0060673","GO:0060673","cell-cell signaling involved in placenta development",0,"0/1074",""
"GO:0060710","GO:0060710","chorio-allantoic fusion",1,"1/1074","BMP7"
"GO:0060722","GO:0060722","cell proliferation involved in embryonic placenta development",0,"0/1074",""
"GO:0060738","GO:0060738","epithelial-mesenchymal signaling involved in prostate gland development",0,"0/1074",""
"GO:0060739","GO:0060739","mesenchymal-epithelial cell signaling involved in prostate gland development",0,"0/1074",""
"GO:0060767","GO:0060767","epithelial cell proliferation involved in prostate gland development",0,"0/1074",""
"GO:0060781","GO:0060781","mesenchymal cell proliferation involved in prostate gland development",0,"0/1074",""
"GO:0060783","GO:0060783","mesenchymal smoothened signaling pathway involved in prostate gland development",0,"0/1074",""
"GO:0060858","GO:0060858","vesicle-mediated transport involved in floral organ abscission",0,"0/1074",""
"GO:0060869","GO:0060869","transmembrane receptor protein serine/threonine kinase signaling pathway involved in floral organ abscission",0,"0/1074",""
"GO:0060870","GO:0060870","cell wall disassembly involved in floral organ abscission",0,"0/1074",""
"GO:0061450","GO:0061450","trophoblast cell migration",1,"1/1074","VEGFA"
"GO:0061500","GO:0061500","gene conversion at mating-type locus, termination of copy-synthesis",0,"0/1074",""
"GO:0061948","GO:0061948","premature acrosome loss",0,"0/1074",""
"GO:0061955","GO:0061955","positive regulation of actin filament depolymerization involved in acrosome reaction",0,"0/1074",""
"GO:0070871","GO:0070871","cell wall organization involved in conjugation with cellular fusion",0,"0/1074",""
"GO:0071507","GO:0071507","pheromone response MAPK cascade",0,"0/1074",""
"GO:0071508","GO:0071508","activation of MAPK activity involved in conjugation with cellular fusion",0,"0/1074",""
"GO:0071509","GO:0071509","activation of MAPKK activity involved in conjugation with cellular fusion",0,"0/1074",""
"GO:0071510","GO:0071510","activation of MAPKKK activity involved in conjugation with cellular fusion",0,"0/1074",""
"GO:0071511","GO:0071511","inactivation of MAPK activity involved in conjugation with cellular fusion",0,"0/1074",""
"GO:0072409","GO:0072409","detection of stimulus involved in meiotic cell cycle checkpoint",0,"0/1074",""
"GO:0097722","GO:0097722","sperm motility",1,"1/1074","DPCD"
"GO:0110134","GO:0110134","meiotic drive",0,"0/1074",""
"GO:1902064","GO:1902064","regulation of transcription from RNA polymerase II promoter involved in spermatogenesis",0,"0/1074",""
"GO:1902397","GO:1902397","detection of stimulus involved in meiotic spindle checkpoint",0,"0/1074",""
"GO:1903046","GO:1903046","meiotic cell cycle process",5,"5/1074","CYP26B1/OVOL1/TTK/HSPA2/TUBG2"
"GO:1904600","GO:1904600","actin fusion focus assembly",0,"0/1074",""
"GO:1990109","GO:1990109","rejection of pollen from other species",0,"0/1074",""
"GO:2000241","GO:2000241","regulation of reproductive process",15,"15/1074","VEGFA/PDE5A/RETN/PAEP/OVOL1/NPPC/TTK/BNC1/CIB1/PLA2G10/BMP7/AMH/WT1/P2RY1/NPR2"
"GO:2000242","GO:2000242","negative regulation of reproductive process",8,"8/1074","PAEP/OVOL1/NPPC/TTK/BMP7/AMH/WT1/NPR2"
"GO:2000243","GO:2000243","positive regulation of reproductive process",9,"9/1074","VEGFA/PDE5A/RETN/OVOL1/BNC1/CIB1/PLA2G10/WT1/P2RY1"
"GO:0022608","GO:0022608","multicellular organism adhesion",0,"0/1074",""
"GO:0044406","GO:0044406","adhesion of symbiont to host",2,"2/1074","CD209/ICAM1"
"GO:0090675","GO:0090675","intermicrovillar adhesion",1,"1/1074","CDHR5"
"GO:0007267","GO:0007267","cell-cell signaling",135,"135/1074","FAT1/MAOB/P2RX1/BRSK2/KCNJ3/LY6H/ICA1/CCL22/DMPK/DYSF/RAB11FIP5/MYRIP/WNK2/NLGN2/ARL2/MBP/APLN/SNAP25/RIMS4/LRP5/CBLN1/PTPRU/CCL17/RETN/HRH1/ZYX/HNF1B/CCL13/CCL18/ADRA1B/TRABD2B/MCTP2/PGF/TCIRG1/RIMS3/SLC29A1/OXCT1/CCL24/HRAS/SORCS2/GPC6/ABR/GABRB3/TMOD2/PTK7/RNF19A/RNF43/STX1A/TGFB1I1/CFTR/CD38/PARD6A/NXN/RARG/SOX2/AGT/FGF2/TYROBP/BTK/SYT7/TNFRSF4/LPAR3/MCC/SOSTDC1/GAD1/CXADR/FZD5/S100A9/TUBB2B/SCT/PLA2G10/LTBP4/HNF4A/STX19/GNA15/MDK/AMH/EGFR/TLE1/STX11/MDFI/P2RY1/ITGAM/S1PR2/GRP/CTNND2/TSHR/SYK/SOX7/DEPDC1B/PRKCB/S100A12/MPZ/GRB10/CACNG4/SOX11/RBMS3/DCDC2/GUCY1B1/LZTS1/MPZL1/TMEM106A/GPR68/CCL20/FRAT2/CCL4/ABCA1/GJB2/CACNA1D/NPTX2/NDP/SCN4B/HCN2/NR1D1/RGCC/NLGN4X/CMAHP/GAL/RAC3/CDH1/ZEB2/NSG1/CXXC4/CHRM1/SYT11/CACNB3/GLUL/FYN/F2R/MAPT/ATP6V1C2/HOXA5/FZD4/WNT2/GJC3"
"GO:0021807","GO:0021807","motogenic signaling initiating cell movement in cerebral cortex",0,"0/1074",""
"GO:0021837","GO:0021837","motogenic signaling involved in postnatal olfactory bulb interneuron migration",0,"0/1074",""
"GO:0021838","GO:0021838","motogenic signaling involved in interneuron migration from the subpallium to the cortex",0,"0/1074",""
"GO:0023051","GO:0023051","regulation of signaling",276,"276/1074","SIPA1L2/VEGFA/DLK2/ATP1B3/MAOB/TSPAN5/TRIO/P2RX1/CHRD/AURKB/BRSK2/HIP1R/RGS11/TRAF4/LY6H/ICA1/CCL22/DMPK/NCAPG2/PJA2/BMPR1B/PDE5A/RAB11FIP5/MYRIP/WNK2/NLGN2/ARL2/LY96/PAK1/PCSK6/APLN/SNAP25/GSTP1/RIMS4/LRP5/CBLN1/GLIS2/NFAT5/PTPRU/CCL17/RHOJ/GPRASP1/RETN/HRH1/HNF1B/TNFRSF18/TMEM102/ARHGAP30/CCL13/ARHGAP24/CCL18/ROBO1/ADRA1B/TRABD2B/HEYL/TGFA/RPS3/NCAM1/IQGAP1/MCTP2/TCIRG1/GADD45B/RIMS3/DLL4/CXCR4/NPNT/OXCT1/CCL24/HRAS/HSPB1/MUC20/CASP10/CYP26B1/ZNF423/NDRG4/CCL19/DMD/SORCS2/GPC6/ABR/PLAUR/AVPR1A/ZAP70/RALGAPA2/NPPC/IL17RD/SIRPA/CD2AP/LPAR1/TFDP1/PALM/TWSG1/TMOD2/BMP8B/TTK/PTK7/FLT4/RNF19A/RUNDC3A/RNF43/STX1A/PER1/MAGED1/TGFB1I1/FURIN/IGF1R/CFTR/CD38/TGFB3/RRAS/IFI6/SELP/NXN/RASGRP1/JAG2/USP18/CIB1/EGFL7/SOX2/AGT/SEMA7A/FGF2/TYROBP/SYT7/PDE2A/TNFRSF4/GPR37L1/RNF183/NETO2/LPAR3/CGNL1/MCC/SOSTDC1/CXADR/INAVA/CD177/FZD5/ARHGAP25/S100A9/TUBB2B/SCT/IL7R/JSRP1/PLA2G10/TGFBR3/CSF3/IL34/LTBP4/SLA2/HNF4A/THPO/BMP7/IRAK3/TCIM/CCDC3/MDK/EGFR/CYP7B1/BDKRB2/RASAL3/TLE1/DCN/LY86/CHAC1/MDFI/P2RY1/RSAD2/IL6ST/S1PR2/GRP/CTNND2/FBN1/FPR1/SYK/CHD3/SOX7/DEPDC1B/PRKCB/LBH/PPIF/S100A12/IER3/HLA-G/CMKLR1/ICAM1/RGS1/MMP14/GRB10/DOK5/CACNG4/ITGA2/SOX11/RBMS3/CASTOR3/ARL6IP5/DCDC2/TNFSF12/CCR7/GUCY1B1/LZTS1/BCL2L12/DAPK1/GPX1/TMEM106A/PPP1R13L/TNFAIP8L3/PSCA/GPR68/CHST11/EPS8/CCL20/CCL4/LILRB4/CILP/NPR2/COL3A1/LDLRAD4/STAP1/DAPK2/DLG3/ERN2/MTRNR2L12/FST/ABCA1/TMEM100/PHLDA3/RRS1/CACNA1D/NPTX2/ARHGEF16/RACGAP1/ERFE/IRF4/RFC4/IGFBPL1/NR1D1/YBX3/RGCC/CHN1/PIK3CD/NLGN4X/MVB12B/IGFBP3/CD47/CMAHP/BCL3/GAL/RTN4R/RAC3/CDH1/ZEB2/NSG1/CXXC4/SYT11/TIMP2/CACNB3/ARHGAP23/GLUL/FYN/WWC2/C1QL4/F2R/MAPT/PBLD/SESN3/MAP3K6/ATP6V1C2/TNK1/FZD4/SPHK1/SMPDL3B/DUSP9/GMIP/GNG7/GREM2/NEK6"
"GO:0023056","GO:0023056","positive regulation of signaling",137,"137/1074","VEGFA/TSPAN5/HIP1R/TRAF4/CCL22/PJA2/BMPR1B/PDE5A/MYRIP/WNK2/NLGN2/LY96/PAK1/APLN/SNAP25/NFAT5/CCL17/RETN/TNFRSF18/CCL13/CCL18/ROBO1/ADRA1B/TGFA/RPS3/IQGAP1/GADD45B/RIMS3/DLL4/CXCR4/NPNT/OXCT1/CCL24/HRAS/MUC20/CASP10/ZNF423/NDRG4/CCL19/PLAUR/ZAP70/NPPC/LPAR1/TFDP1/TWSG1/TMOD2/BMP8B/TTK/PTK7/FLT4/RUNDC3A/STX1A/MAGED1/TGFB1I1/IGF1R/CFTR/CD38/TGFB3/SELP/RASGRP1/JAG2/CIB1/SOX2/AGT/SEMA7A/FGF2/TYROBP/SYT7/GPR37L1/RNF183/LPAR3/INAVA/FZD5/S100A9/SCT/IL7R/PLA2G10/TGFBR3/CSF3/IL34/THPO/BMP7/TCIM/EGFR/DCN/LY86/P2RY1/RSAD2/IL6ST/S1PR2/GRP/FPR1/SYK/DEPDC1B/PRKCB/PPIF/S100A12/ICAM1/GRB10/DOK5/CACNG4/ITGA2/SOX11/ARL6IP5/DCDC2/TNFSF12/CCR7/GPX1/TMEM106A/TNFAIP8L3/GPR68/CCL20/CCL4/NPR2/COL3A1/STAP1/ERN2/CACNA1D/ERFE/RGCC/PIK3CD/IGFBP3/GAL/RTN4R/ZEB2/NSG1/TIMP2/CACNB3/GLUL/FYN/F2R/MAP3K6/ATP6V1C2/FZD4/SPHK1/DUSP9/NEK6"
"GO:0023057","GO:0023057","negative regulation of signaling",112,"112/1074","DLK2/MAOB/CHRD/RGS11/RAB11FIP5/WNK2/LY96/APLN/GSTP1/CBLN1/GLIS2/PTPRU/GPRASP1/ARHGAP24/ROBO1/TRABD2B/HEYL/TGFA/DLL4/HSPB1/CYP26B1/NDRG4/SORCS2/PLAUR/AVPR1A/IL17RD/SIRPA/CD2AP/LPAR1/PALM/TWSG1/RNF43/PER1/TGFB1I1/IGF1R/CD38/TGFB3/IFI6/NXN/CIB1/EGFL7/SOX2/AGT/FGF2/PDE2A/TNFRSF4/GPR37L1/CGNL1/MCC/SOSTDC1/ARHGAP25/TGFBR3/SLA2/BMP7/IRAK3/TCIM/CCDC3/MDK/EGFR/CYP7B1/BDKRB2/RASAL3/TLE1/DCN/CHAC1/MDFI/P2RY1/S1PR2/FBN1/PRKCB/LBH/PPIF/HLA-G/ICAM1/RGS1/MMP14/GRB10/RBMS3/CASTOR3/BCL2L12/GPX1/PSCA/CHST11/LILRB4/CILP/LDLRAD4/STAP1/FST/PHLDA3/IRF4/NR1D1/YBX3/RGCC/NLGN4X/IGFBP3/CD47/BCL3/CXXC4/SYT11/TIMP2/FYN/WWC2/C1QL4/F2R/MAPT/PBLD/SESN3/TNK1/FZD4/SMPDL3B/DUSP9/GREM2"
"GO:0035426","GO:0035426","extracellular matrix-cell signaling",3,"3/1074","LRP5/NDP/FZD4"
"GO:0035637","GO:0035637","multicellular organismal signaling",20,"20/1074","ATP1B3/P2RX1/KCNJ3/DMPK/KCNK1/AVPR1A/NPPC/KCND3/KCNE4/AGT/CXADR/KCNIP3/CNTNAP2/CACNG4/ITGA2/NPR2/S1PR1/CACNA1D/SCN4B/CACNB3"
"GO:0001503","GO:0001503","ossification",34,"34/1074","CHRD/COL11A1/TWIST2/BMPR1B/MRC2/LRP5/SCX/TCIRG1/NPNT/NPPC/TWSG1/BMP8B/TGFB3/SLC24A3/SOX2/SEMA7A/TFAP2A/TPM4/BMP7/MDK/EGFR/TMEM119/JUNB/IL6ST/SH3PXD2B/MMP14/OSR2/SOX11/NPR2/VCAN/S1PR1/CLIC1/IGFBP3/RFLNA"
"GO:0001763","GO:0001763","morphogenesis of a branching structure",25,"25/1074","VEGFA/CTSZ/PAK1/LRP5/HNF1B/PGF/DLL4/NPNT/MAGED1/AGT/FGF2/FZD5/BMP7/ST14/SIX1/MDK/WT1/HOXD11/SPINT1/GRHL2/MMP14/PAX2/SPINT2/HOXA5/WNT2"
"GO:0001816","GO:0001816","cytokine production",64,"64/1074","DYSF/LY96/MBP/GSTP1/NFAT5/RPS3/IQGAP1/PAEP/LGALS7B/HRAS/HSPB1/CCL19/HERC5/SIRPA/CD2AP/TWSG1/FLT4/NFATC2/PER1/FURIN/TGFB3/RASGRP1/AGT/SEMA7A/TYROBP/BTK/TNFRSF4/HLA-F/INAVA/FZD5/S100A9/ITGB6/IL20RB/IRAK3/BCL6B/MDK/IL27RA/SPON2/CLEC7A/SASH3/RSAD2/IL6ST/SYK/S100A12/HLA-G/CMKLR1/POU2AF1/CCR7/TMEM106A/CD2/IL16/BTN3A2/ABCA1/IRF4/UBE2L6/NR4A3/RGCC/PIK3CD/CD47/RELB/BCL3/SYT11/F2R/SPHK1"
"GO:0002021","GO:0002021","response to dietary excess",1,"1/1074","SCT"
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response",7,"7/1074","P2RX1/SLC7A2/SIRPA/PER1/BTK/CLEC7A/SYK"
"GO:0003008","GO:0003008","system process",138,"138/1074","VEGFA/ATP1B3/P2RX1/CTSZ/HIP1R/KCNJ3/WNK4/COL11A1/DMPK/PJA2/KCNK1/PDE5A/DYSF/RAB11FIP5/NLGN2/MBP/PAK1/ITGAX/APLN/SNAP25/LRP5/CBLN1/NFAT5/RETN/HRH1/MUC6/PIP/ADRA1B/KLF15/DLL4/CXCR4/SLC29A1/NPNT/HBB/ADCY9/NDRG4/DMD/ABR/MYO7B/AVPR1A/AQP3/GABRB3/NPPC/TBC1D8/TPPP/TMOD2/KCND3/FLT4/TPP1/STX1A/SLC6A8/CD38/TNNT1/JAG2/OLFM2/KCNE4/AGT/PDE2A/GPR37L1/CXADR/INAVA/JAM2/SORBS2/GPR155/TFAP2A/SCT/JSRP1/TPM4/KCNIP3/MYO1E/ADCY6/HSPB6/SIX1/MDK/EGFR/BDKRB2/TMIE/TPM1/TMIGD3/P2RY1/IL6ST/S1PR2/SLN/KCNK2/ADGRF5/ITGB5/SLC15A2/CNTNAP2/ICAM1/PAX2/CACNG4/ITGA2/DCDC2/TRPM8/GUCY1B1/MB/GPX1/PPP1R13L/CLIC5/HOXD10/ECEL1/TENM4/ACE/BTG2/NPR2/MOGAT2/REEP2/S1PR1/GJB2/TMEM100/CACNA1D/NPTX2/BIRC5/NDP/SCN4B/NCAM2/NR4A3/LRIG1/CRYZ/NLGN4X/GM2A/KLK1/GAL/RAC3/CHRM1/SYT11/CACNB3/FYN/F2R/MAPT/PBLD/SERPING1/SVEP1/HOXA5/FZD4/SPHK1/GJC3/ATP8A1"
"GO:0003053","GO:0003053","circadian regulation of heart rate",0,"0/1074",""
"GO:0007275","GO:0007275","multicellular organism development",396,"396/1074","TFCP2L1/HIF3A/ARVCF/AKT3/MYCL/VEGFA/USP2/FAT1/MAOB/RIN2/GNG8/TRIO/CHRD/AURKB/CTSZ/BRSK2/HIP1R/ACACB/TRAF4/LY6H/WNK4/STAT5A/MSLN/PLLP/COL11A1/NCAPG2/TWIST2/FHL3/BMPR1B/DYSF/NLGN2/LDHA/CLDN1/MBP/PAK1/PCSK6/ITGAX/NID1/APLN/SNAP25/GSTP1/LRP5/CBLN1/FLRT1/GLIS2/PTPRU/CCL17/RHOJ/ASF1B/RETN/SCX/HNF1B/TNFRSF18/TPPP3/AATK/ARHGAP24/PTPRF/ROBO1/CLDN3/MELK/CKB/HEYL/KLF15/NCAM1/SERPINH1/IQGAP1/MCTP2/PGF/GPD2/TCIRG1/PITPNM1/GADD45B/DLL4/CXCR4/SLC29A1/KRT15/PAEP/NPNT/VAMP5/OXCT1/CCL24/EPHB6/HRAS/HSPB1/CYP26B1/RPL29/TPD52/ADCY9/FKBP4/ZNF423/NDRG4/OVOL1/CCL19/DMD/PSPH/GPC6/TENT5C/ANLN/ABR/KRT14/KLK12/KRT16/MYO7B/AVPR1A/PCDH19/ALCAM/VEGFD/AQP3/GABRB3/NAV1/ZAP70/SERPINA5/TUBB2A/NPPC/COL6A3/PBXIP1/CHODL/IL17RD/CSRNP1/LPAR1/RPS4X/PALM/LOXL1/TWSG1/TPPP/TMOD2/BMP8B/PTK7/FLT4/TPP1/KRT23/HOXB6/RNF43/NFATC2/MAGED1/TGFB1I1/FURIN/MFGE8/IGF1R/TMEM176A/CD38/ASPRV1/TGFB3/PARD6A/RRAS/NXN/RASGRP1/JAG2/CIB1/SLC24A3/RARG/EGFL7/SPRR2G/SOX2/AGT/ASTN1/SEMA7A/FGF2/PTPN14/TYROBP/CXCR3/BTK/PDE2A/FAXDC2/DPCD/GPR37L1/TM4SF1/LPAR3/LAMA4/SOSTDC1/CXADR/JAM2/SORBS2/PDLIM3/FZD5/FOXF2/S100A9/TUBB2B/TFAP2A/PITX1/SCT/IL7R/HES2/MATN2/ATOH8/BTBD3/HOXC8/PLA2G10/TGFBR3/POMGNT2/NME1/CSF3/RAPGEFL1/ASPA/IL34/PRR15/ERG/MYO1E/LTBP4/UGT8/ADCY6/HNF4A/THPO/COBL/BMP7/IRAK3/S100A6/TCIM/HSPB6/PLXNA2/ST14/MMP15/SIX1/MDK/AMH/EGFR/APRT/IL27RA/CYP7B1/MAFF/LY6D/WT1/CYB5D2/PLXNB2/COL27A1/TMEM119/TLE1/DHTKD1/LGI4/TMIE/DCN/HK2/HERC6/ANOS1/HAPLN3/TPM1/BSG/KRT13/SASH3/JUNB/CHAC1/MDFI/HOXD11/P2RY1/RSAD2/KLF13/ITGAM/IL6ST/S1PR2/CTNND2/FBN1/SPINT1/SYK/SOX7/KCNK2/ADGRF5/ITGB5/NES/PRKCB/LDB2/GRHL2/LBH/SPRR2D/HLA-G/PIM1/MPZ/CMKLR1/CNTNAP2/ICAM1/CASZ1/PLXNA3/SH3PXD2B/MMP14/GRB10/DOK5/FOXE1/POU2AF1/PAX2/WDR62/OSR2/EDIL3/ITGA2/TYMS/SOX11/PTPRG/DCDC2/TNFSF12/PACSIN1/CCR7/LZTS1/MB/MMP11/GPX1/RND1/DHCR7/SPTBN2/PPP1R13L/GPR68/HPCA/HOXD10/CD2/HOPX/CHST11/KRT20/TENM4/LILRB4/ACE/BTG2/BAG3/NPR2/SLC4A7/COL3A1/WEE1/LDLRAD4/LINGO1/STAP1/SDK2/VCAN/SFTPB/CRABP1/DLG3/PCNA/LMO4/FST/SYPL2/S1PR1/GRHL1/CYBB/SLC38A2/GJB2/TMEM100/APOLD1/RRS1/DNMT1/NANOS1/FBLL1/NDP/BASP1/TNFSF13/RACGAP1/DSCAML1/IRF4/NCAM2/IRF2BPL/NR4A3/NR1D1/YBX3/RGCC/LRIG1/HES6/ADGRL2/CHN1/PIK3CD/ALDH1A2/SPINT2/NLGN4X/SEMA4B/SLCO4C1/RELB/TCF4/SEMA6B/BCL3/GAL/ATP11A/RTN4R/VSTM2L/RAC3/CDH1/ZEB2/CXXC4/CHRM1/TIMP2/FRAS1/DOCK10/GLUL/FYN/KRT7/MAPT/PLXDC1/PBLD/IL2RA/PLK4/SVEP1/HOXA5/FZD4/HOXA13/HOXA3/CD248/WNT2/SPHK1/GJC3/DUSP9/LAG3/GREM2/GINS1/RFLNA"
"GO:0007389","GO:0007389","pattern specification process",39,"39/1074","CHRD/BMPR1B/PCSK6/LRP5/HNF1B/ROBO1/HEYL/DLL4/CYP26B1/NDRG4/HOXB6/RARG/DPCD/SOSTDC1/FZD5/HES2/HOXC8/COBL/BMP7/PLXNA2/SIX1/WT1/MDFI/HOXD11/ITGAM/PAX2/HOXD10/BTG2/FST/BASP1/DSCAML1/HES6/ALDH1A2/ZEB2/CXXC4/HOXA5/HOXA3/WNT2/GREM2"
"GO:0007585","GO:0007585","respiratory gaseous exchange by respiratory system",9,"9/1074","TRAF4/NLGN2/APLN/FLT4/JAG2/ECEL1/CHST11/SFTPB/HOXA5"
